general_assembly,bill,fiscal_year,kind,source,documents,fund_group,fund,line_item,title,amount
127,hb119,2008,enacted,hb119-greenbook,1,,3CG,200646,Teacher Incentive Fund,6552263.00
127,hb119,2008,enacted,hb119-greenbook,1,,3D1,200664,Drug Free Schools,13347966.00
127,hb119,2008,enacted,hb119-greenbook,1,,3D2,200667,Honors Scholarship Program,6573968.00
127,hb119,2008,enacted,hb119-greenbook,1,,3H9,200605,Head Start Collaboration Project,275000.00
127,hb119,2008,enacted,hb119-greenbook,1,,3L6,200617,Federal School Lunch,244714211.00
127,hb119,2008,enacted,hb119-greenbook,1,,3L7,200618,Federal School Breakfast,63927606.00
127,hb119,2008,enacted,hb119-greenbook,1,,3L8,200619,Child/Adult Food Programs,69280946.00
127,hb119,2008,enacted,hb119-greenbook,1,,3L9,200621,Career-Technical Education Basic Grant,48029701.00
127,hb119,2008,enacted,hb119-greenbook,1,,3M0,200623,ESEA Title 1A,415000000.00
127,hb119,2008,enacted,hb119-greenbook,1,,3M1,200678,Innovative Education,5369100.00
127,hb119,2008,enacted,hb119-greenbook,1,,3M2,200680,Individuals with Disabilities Education Act,500000000.00
127,hb119,2008,enacted,hb119-greenbook,1,,3R3,200654,Goals 2000,0.00
127,hb119,2008,enacted,hb119-greenbook,1,,3S2,200641,Education Technology,10000000.00
127,hb119,2008,enacted,hb119-greenbook,1,,3T4,200613,Public Charter Schools,13850827.00
127,hb119,2008,enacted,hb119-greenbook,1,,3T6,200611,Class Size Reduction,0.00
127,hb119,2008,enacted,hb119-greenbook,1,,3U2,200662,Teacher Quality Enhancement Grants,0.00
127,hb119,2008,enacted,hb119-greenbook,1,,3U3,200665,Reading Excellence Grant Program,0.00
127,hb119,2008,enacted,hb119-greenbook,1,,3X5,200684,School Renovation/IDEA,0.00
127,hb119,2008,enacted,hb119-greenbook,1,,3Y2,200688,21st Century Community Learning Centers,30681554.00
127,hb119,2008,enacted,hb119-greenbook,1,,3Y4,200632,Reading First,35215798.00
127,hb119,2008,enacted,hb119-greenbook,1,,3Y5,200634,Community Service Grants,0.00
127,hb119,2008,enacted,hb119-greenbook,1,,3Y6,200635,Improving Teacher Quality,102692685.00
127,hb119,2008,enacted,hb119-greenbook,1,,3Y7,200689,English Language Acquisition,8000000.00
127,hb119,2008,enacted,hb119-greenbook,1,,3Y8,200639,Rural and Low Income Technical Assistance,1500000.00
127,hb119,2008,enacted,hb119-greenbook,1,,3Z2,200690,State Assessments,12883799.00
127,hb119,2008,enacted,hb119-greenbook,1,,3Z3,200645,Consolidated Federal Grant Administration,8500000.00
127,hb119,2008,enacted,hb119-greenbook,1,,452,200638,Miscellaneous Educational Services,273166.00
127,hb119,2008,enacted,hb119-greenbook,1,,454,200610,Guidance & Testing,400000.00
127,hb119,2008,enacted,hb119-greenbook,1,,455,200608,Commodity Foods,24000000.00
127,hb119,2008,enacted,hb119-greenbook,1,,4D1,200602,Ohio Prevention/Education Resource Center,832000.00
127,hb119,2008,enacted,hb119-greenbook,1,,4L2,200681,Teacher Certification and Licensure,5966032.00
127,hb119,2008,enacted,hb119-greenbook,1,,4R7,200695,Indirect Operational Support,5449748.00
127,hb119,2008,enacted,hb119-greenbook,1,,4V7,200633,Interagency Operational Support,392100.00
127,hb119,2008,enacted,hb119-greenbook,1,,596,200656,Ohio Career Information System,529761.00
127,hb119,2008,enacted,hb119-greenbook,1,,598,200659,Auxiliary Services Reimbursement,1328910.00
127,hb119,2008,enacted,hb119-greenbook,1,,5BB,200696,State Action for Education Leadership,1250000.00
127,hb119,2008,enacted,hb119-greenbook,1,,5BJ,200626,Half-Mill Maintenance Equalization,10700000.00
127,hb119,2008,enacted,hb119-greenbook,1,,5H3,200687,School District Solvency Assistance,18000000.00
127,hb119,2008,enacted,hb119-greenbook,1,,5U2,200685,National Education Statistics,300000.00
127,hb119,2008,enacted,hb119-greenbook,1,,5W2,200663,Early Learning Initiative,2200000.00
127,hb119,2008,enacted,hb119-greenbook,1,,620,200615,Educational Improvement Grants,3000000.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200100,Personal Services,11533494.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200320,Maintenance and Equipment,4549479.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200408,Early Childhood Education,31002195.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200410,Educator Training,19628817.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200411,Family and Children First,0.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200416,Career-Technical Education Match,2233195.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200420,Computer/Application/Network Development,5536362.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200421,Alternative Education Programs,14910665.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200422,School Management Assistance,3360572.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200424,Policy Analysis,556687.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200425,Tech Prep Consortia Support,2069217.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200426,Ohio Educational Computer Network,30446197.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200427,Academic Standards,7197730.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200431,School Improvement Initiatives,21589235.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200433,Literacy Improvement - Professional,15515000.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200437,Student Assessment,77150819.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200439,Accountability/Report Cards,7096040.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200441,American Sign Language,0.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200442,Child Care Licensing,1302495.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200445,OhioReads Volunteer Support,0.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200446,Education Management Information System,16110510.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200447,GED Testing,1544360.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200448,Educator Preparation,1301000.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200449,Head Start/Head Start Plus Start Up,0.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200452,Teaching Success Commission Initiatives,0.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200455,Community Schools,1533661.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200457,Stem Initiatives,10000000.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200500,School Finance Equity,0.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200501,Base Cost Funding,0.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200502,Pupil Transportation,424783117.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200503,Bus Purchase Allowance,14000000.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200505,School Lunch Match,8998025.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200509,Adult Literacy Education,8669738.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200511,Auxiliary Services,131740457.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200513,Student Intervention Services,0.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200514,Postsecondary Adult Career-Technical,19481875.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200520,Disadvantaged Pupil Impact Aid,0.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200521,Gifted Pupil Program,47608030.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200525,Parity Aid,0.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200532,Nonpublic Administrative Cost Reimbursement,59810517.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200536,Ohio Core Support,7700000.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200540,Special Education Enhancements,138869945.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200545,Career-Technical Education Enhancements,9298651.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200546,Charge-Off Supplement,0.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200550,Foundation Funding,5761699328.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200552,County MR/DD Boards Vehicle Purchases,0.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200558,Emergency Loan Interest Subsidy,0.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200566,Literacy Improvement - Classroom Grants,12062336.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200578,Violence Prevention and School Safety,1218555.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200901,Property Tax Allocation - Education,794583404.00
127,hb119,2008,enacted,hb119-greenbook,1,,GRF,200906,Tangible Tax Exemption-Education,21415244.00
127,hb119,2009,enacted,hb119-greenbook,1,,017,200612,Foundation Funding,667900000.00
127,hb119,2009,enacted,hb119-greenbook,1,,017,200682,Lease Rental Payment Reimbursement,0.00
127,hb119,2009,enacted,hb119-greenbook,1,,020,200620,Vocational School Building Assistance,0.00
127,hb119,2009,enacted,hb119-greenbook,1,,047,200909,School District Property Tax Replacement -,763316819.00
127,hb119,2009,enacted,hb119-greenbook,1,,053,200900,School District Property Tax Replacement -,91123523.00
127,hb119,2009,enacted,hb119-greenbook,1,,138,200606,Computer Services - Operational Support,7600091.00
127,hb119,2009,enacted,hb119-greenbook,1,,309,200601,Educationally Disadvantaged Programs,8750000.00
127,hb119,2009,enacted,hb119-greenbook,1,,366,200604,Adult Basic Education,20396250.00
127,hb119,2009,enacted,hb119-greenbook,1,,367,200607,School Food Services,6088737.00
127,hb119,2009,enacted,hb119-greenbook,1,,368,200614,Veterans' Training,745892.00
127,hb119,2009,enacted,hb119-greenbook,1,,369,200616,Career-Technical Education Federal,5000000.00
127,hb119,2009,enacted,hb119-greenbook,1,,370,200624,Education of Exceptional Children,575454.00
127,hb119,2009,enacted,hb119-greenbook,1,,371,200631,Immigrant Education Opportunities,0.00
127,hb119,2009,enacted,hb119-greenbook,1,,374,200647,Troops to Teachers,100000.00
127,hb119,2009,enacted,hb119-greenbook,1,,378,200660,Learn and Serve,1561954.00
127,hb119,2009,enacted,hb119-greenbook,1,,3AF,200603,Schools Medicaid Administrative Claims,639000.00
127,hb119,2009,enacted,hb119-greenbook,1,,3BK,200628,Longitudinal Data Systems,307050.00
127,hb119,2009,enacted,hb119-greenbook,1,,3BV,200636,Character Education,700000.00
127,hb119,2009,enacted,hb119-greenbook,1,,3C5,200661,Early Childhood Education,18989779.00
127,hb119,2009,enacted,hb119-greenbook,1,,3CF,200644,Foreign Language Assistance,285000.00
127,hb119,2009,enacted,hb119-greenbook,1,,3CG,200646,Teacher Incentive Fund,3994338.00
127,hb119,2009,enacted,hb119-greenbook,1,,3D1,200664,Drug Free Schools,13347966.00
127,hb119,2009,enacted,hb119-greenbook,1,,3D2,200667,Honors Scholarship Program,6665000.00
127,hb119,2009,enacted,hb119-greenbook,1,,3H9,200605,Head Start Collaboration Project,275000.00
127,hb119,2009,enacted,hb119-greenbook,1,,3L6,200617,Federal School Lunch,249903970.00
127,hb119,2009,enacted,hb119-greenbook,1,,3L7,200618,Federal School Breakfast,69041814.00
127,hb119,2009,enacted,hb119-greenbook,1,,3L8,200619,Child/Adult Food Programs,70691653.00
127,hb119,2009,enacted,hb119-greenbook,1,,3L9,200621,Career-Technical Education Basic Grant,48029701.00
127,hb119,2009,enacted,hb119-greenbook,1,,3M0,200623,ESEA Title 1A,420000000.00
127,hb119,2009,enacted,hb119-greenbook,1,,3M1,200678,Innovative Education,5363706.00
127,hb119,2009,enacted,hb119-greenbook,1,,3M2,200680,Individuals with Disabilities Education Act,405000000.00
127,hb119,2009,enacted,hb119-greenbook,1,,3R3,200654,Goals 2000,0.00
127,hb119,2009,enacted,hb119-greenbook,1,,3S2,200641,Education Technology,5000000.00
127,hb119,2009,enacted,hb119-greenbook,1,,3T4,200613,Public Charter Schools,14212922.00
127,hb119,2009,enacted,hb119-greenbook,1,,3T6,200611,Class Size Reduction,0.00
127,hb119,2009,enacted,hb119-greenbook,1,,3U2,200662,Teacher Quality Enhancement Grants,0.00
127,hb119,2009,enacted,hb119-greenbook,1,,3U3,200665,Reading Excellence Grant Program,0.00
127,hb119,2009,enacted,hb119-greenbook,1,,3X5,200684,School Renovation/IDEA,0.00
127,hb119,2009,enacted,hb119-greenbook,1,,3Y2,200688,21st Century Community Learning Centers,30681554.00
127,hb119,2009,enacted,hb119-greenbook,1,,3Y4,200632,Reading First,31215798.00
127,hb119,2009,enacted,hb119-greenbook,1,,3Y5,200634,Community Service Grants,0.00
127,hb119,2009,enacted,hb119-greenbook,1,,3Y6,200635,Improving Teacher Quality,102698246.00
127,hb119,2009,enacted,hb119-greenbook,1,,3Y7,200689,English Language Acquisition,8000000.00
127,hb119,2009,enacted,hb119-greenbook,1,,3Y8,200639,Rural and Low Income Technical Assistance,1500000.00
127,hb119,2009,enacted,hb119-greenbook,1,,3Z2,200690,State Assessments,12883799.00
127,hb119,2009,enacted,hb119-greenbook,1,,3Z3,200645,Consolidated Federal Grant Administration,8500000.00
127,hb119,2009,enacted,hb119-greenbook,1,,452,200638,Miscellaneous Educational Services,279992.00
127,hb119,2009,enacted,hb119-greenbook,1,,454,200610,Guidance & Testing,400000.00
127,hb119,2009,enacted,hb119-greenbook,1,,455,200608,Commodity Foods,24000000.00
127,hb119,2009,enacted,hb119-greenbook,1,,4D1,200602,Ohio Prevention/Education Resource Center,832000.00
127,hb119,2009,enacted,hb119-greenbook,1,,4L2,200681,Teacher Certification and Licensure,6323994.00
127,hb119,2009,enacted,hb119-greenbook,1,,4R7,200695,Indirect Operational Support,5810464.00
127,hb119,2009,enacted,hb119-greenbook,1,,4V7,200633,Interagency Operational Support,376423.00
127,hb119,2009,enacted,hb119-greenbook,1,,596,200656,Ohio Career Information System,529761.00
127,hb119,2009,enacted,hb119-greenbook,1,,598,200659,Auxiliary Services Reimbursement,1328910.00
127,hb119,2009,enacted,hb119-greenbook,1,,5BB,200696,State Action for Education Leadership,1250000.00
127,hb119,2009,enacted,hb119-greenbook,1,,5BJ,200626,Half-Mill Maintenance Equalization,10700000.00
127,hb119,2009,enacted,hb119-greenbook,1,,5H3,200687,School District Solvency Assistance,18000000.00
127,hb119,2009,enacted,hb119-greenbook,1,,5U2,200685,National Education Statistics,300000.00
127,hb119,2009,enacted,hb119-greenbook,1,,5W2,200663,Early Learning Initiative,2200000.00
127,hb119,2009,enacted,hb119-greenbook,1,,620,200615,Educational Improvement Grants,3000000.00
127,hb119,2009,enacted,hb119-greenbook,1,,GRF,200100,Personal Services,12110169.00
127,hb119,2009,enacted,hb119-greenbook,1,,GRF,200320,Maintenance and Equipment,4778203.00
127,hb119,2009,enacted,hb119-greenbook,1,,GRF,200408,Early Childhood Education,36502195.00
127,hb119,2009,enacted,hb119-greenbook,1,,GRF,200410,Educator Training,20628817.00
127,hb119,2009,enacted,hb119-greenbook,1,,GRF,200411,Family and Children First,0.00
127,hb119,2009,enacted,hb119-greenbook,1,,GRF,200416,Career-Technical Education Match,2233195.00
127,hb119,2009,enacted,hb119-greenbook,1,,GRF,200420,Computer/Application/Network Development,5793700.00
127,hb119,2009,enacted,hb119-greenbook,1,,GRF,200421,Alternative Education Programs,13110665.00
127,hb119,2009,enacted,hb119-greenbook,1,,GRF,200422,School Management Assistance,3375572.00
127,hb119,2009,enacted,hb119-greenbook,1,,GRF,200424,Policy Analysis,556687.00
127,hb119,2009,enacted,hb119-greenbook,1,,GRF,200425,Tech Prep Consortia Support,2069217.00
127,hb119,2009,enacted,hb119-greenbook,1,,GRF,200426,Ohio Educational Computer Network,30446197.00
127,hb119,2009,enacted,hb119-greenbook,1,,GRF,200427,Academic Standards,7197730.00
127,hb119,2009,enacted,hb119-greenbook,1,,GRF,200431,School Improvement Initiatives,21924235.00
127,hb119,2009,enacted,hb119-greenbook,1,,GRF,200433,Literacy Improvement - Professional,15515000.00
127,hb119,2009,enacted,hb119-greenbook,1,,GRF,200437,Student Assessment,76187144.00
127,hb119,2009,enacted,hb119-greenbook,1,,GRF,200439,Accountability/Report Cards,8223540.00
127,hb119,2009,enacted,hb119-greenbook,1,,GRF,200441,American Sign Language,0.00
127,hb119,2009,enacted,hb119-greenbook,1,,GRF,200442,Child Care Licensing,1302495.00
127,hb119,2009,enacted,hb119-greenbook,1,,GRF,200445,OhioReads Volunteer Support,0.00
127,hb119,2009,enacted,hb119-greenbook,1,,GRF,200446,Education Management Information System,16586082.00
127,hb119,2009,enacted,hb119-greenbook,1,,GRF,200447,GED Testing,1544360.00
127,hb119,2009,enacted,hb119-greenbook,1,,GRF,200448,Educator Preparation,1301000.00
127,hb119,2009,enacted,hb119-greenbook,1,,GRF,200449,Head Start/Head Start Plus Start Up,0.00
127,hb119,2009,enacted,hb119-greenbook,1,,GRF,200452,Teaching Success Commission Initiatives,0.00
127,hb119,2009,enacted,hb119-greenbook,1,,GRF,200455,Community Schools,1533661.00
127,hb119,2009,enacted,hb119-greenbook,1,,GRF,200457,Stem Initiatives,10000000.00
127,hb119,2009,enacted,hb119-greenbook,1,,GRF,200500,School Finance Equity,0.00
127,hb119,2009,enacted,hb119-greenbook,1,,GRF,200501,Base Cost Funding,0.00
127,hb119,2009,enacted,hb119-greenbook,1,,GRF,200502,Pupil Transportation,429030948.00
127,hb119,2009,enacted,hb119-greenbook,1,,GRF,200503,Bus Purchase Allowance,14000000.00
127,hb119,2009,enacted,hb119-greenbook,1,,GRF,200505,School Lunch Match,8998025.00
127,hb119,2009,enacted,hb119-greenbook,1,,GRF,200509,Adult Literacy Education,8669738.00
127,hb119,2009,enacted,hb119-greenbook,1,,GRF,200511,Auxiliary Services,135692670.00
127,hb119,2009,enacted,hb119-greenbook,1,,GRF,200513,Student Intervention Services,0.00
127,hb119,2009,enacted,hb119-greenbook,1,,GRF,200514,Postsecondary Adult Career-Technical,19481875.00
127,hb119,2009,enacted,hb119-greenbook,1,,GRF,200520,Disadvantaged Pupil Impact Aid,0.00
127,hb119,2009,enacted,hb119-greenbook,1,,GRF,200521,Gifted Pupil Program,48008613.00
127,hb119,2009,enacted,hb119-greenbook,1,,GRF,200525,Parity Aid,0.00
127,hb119,2009,enacted,hb119-greenbook,1,,GRF,200532,Nonpublic Administrative Cost Reimbursement,61604832.00
127,hb119,2009,enacted,hb119-greenbook,1,,GRF,200536,Ohio Core Support,15125000.00
127,hb119,2009,enacted,hb119-greenbook,1,,GRF,200540,Special Education Enhancements,140006839.00
127,hb119,2009,enacted,hb119-greenbook,1,,GRF,200545,Career-Technical Education Enhancements,9373926.00
127,hb119,2009,enacted,hb119-greenbook,1,,GRF,200546,Charge-Off Supplement,0.00
127,hb119,2009,enacted,hb119-greenbook,1,,GRF,200550,Foundation Funding,6034943246.00
127,hb119,2009,enacted,hb119-greenbook,1,,GRF,200552,County MR/DD Boards Vehicle Purchases,0.00
127,hb119,2009,enacted,hb119-greenbook,1,,GRF,200558,Emergency Loan Interest Subsidy,0.00
