fiscal_year,irn,district,enrolled_adm,special_education_1,special_education_2,special_education_3,special_education_4,special_education_5,special_education_6,english_learner_1,english_learner_2,english_learner_3,gifted_k_8,gifted_9_12,career_technical_1,career_technical_2,career_technical_3,career_technical_4,career_technical_5,school_buildings
2027,046474,Ridgewood Local,1144.121867,12.418344,95.827233,7.825197,1,5,19.337782,0,0,0,63.462755,44.5,26.238817,0,0,0,8.176578,3
2027,046482,River View Local,1381.836266,28.822411,132.313566,5.977401,1.924712,4.266408,24.104302,1,0,0,112.776171,78.64933,8.339222,0,0,0,13.794802,3
2027,046508,Buckeye Central Local,572.979281,16.039399,55.269265,0,1,1,10.544329,0,0,0,77.473051,43.532625,8.559976,0,0,0,8.749036,3
2027,046516,Colonel Crawford Local,858.766113,26.110907,83.27724,1,0,6.694122,10.004861,0,0.89,1,72.578386,25.605715,0,0,0,0,0,4
2027,046524,Wynford Local,922.885878,17.864089,90.586413,3.892655,0,6.722712,19.48636,0.710177,1,0,129.777027,54.058871,0.5,0,0,0,0,3
2027,046557,Cuyahoga Heights Local,658.730343,11.728812,61.949148,2.932203,0.977401,1.954802,14.661016,0,2.443503,1.954802,67.963569,43.5,3.588436,0,0,0,0,3
2027,046565,Independence Local,908.096911,20.267305,57.788394,5.220697,0,4,15.237501,1.888888,7,5,181.54676,74,0,0,0,0,2.87035,3
2027,046573,Olmsted Falls City,3131.002124,62.711802,324.381297,18.226034,1.87,15.896552,80.00252,0,37.207314,16.7391,456.281323,332.034121,0,0,0,11.715154,0,5
2027,046581,Orange City,1965.059715,24.164251,143.080924,5.236715,0,18.954802,51.426103,6,40.529856,26,479.276299,251.477298,6.688928,4.355269,0,3.560864,0,3
2027,046599,Richmond Heights Local,719.78968,3,60.952428,4.170535,0.011561,5,14.940693,3.988439,12.62,5.010751,22.41353,17.944631,4.630623,2.814615,0,0,0,3
2027,046607,Solon City,4357.399426,21.761107,254.547407,20.981306,0,18.70904,83.326098,44.770876,98.726495,137.982408,925.871634,628.66402,11.698194,8.567331,0,2.286988,0,6
2027,046623,Ansonia Local,715.864017,13,50.726473,5.985911,0,9,7,0,1,0,48,38.474041,18.243736,0,0,0,10.405899,3
2027,046631,Arcanum-Butler Local,1040.640395,10,53.34119,6.5,1,5.56,23,0,2,0,73.992098,41.6,0,0,0,4.250034,8.811751,3
2027,046649,Franklin Monroe Local,467.121017,15.712083,27.209978,4.74133,0.848331,4,1,0,0.75,1,52.862496,38.477036,0.111594,0,0,0,0.169293,2
2027,046672,Mississinawa Valley Local,510.381873,10.173803,38.536749,7.28,0,8,8.249745,0,6.62,0,30.372155,6.791357,0,0,0,0,0.233332,2
2027,046680,Tri-Village Local,731.647407,13.277045,60.033365,6.581659,0,6.68101,7.08,0,0,0,77.787754,67.795034,0,0,0,0,0,2
2027,046706,Ayersville Local,655.700548,26.069294,42.824222,0,0,2,10.249107,0,5,1,24.16,46.04,0,0,0,0,0,2
2027,046714,Central Local,863.298623,23.136515,74.958203,7,1,6.707541,12.778242,2.840789,3.778242,0,44.290662,45,9.038525,0,0,0,10.139322,3
2027,046722,Northeastern Local,935.8969,26.927307,80.756052,7,0,4,12.017045,1,1,0,58.119031,53.532406,0,0,0,0,7.598952,3
2027,046748,Big Walnut Local,3955.605116,57.028192,290.382544,13.466045,0,16.87,70.629999,11.403955,68.220112,43.74565,426.630143,199.082637,0,0,0,0,0,7
2027,046755,Buckeye Valley Local,2180.925948,25.167978,198.123714,7.74,1,15.870469,41.80588,3.904082,17.876404,8,327.319343,176.27883,0,0,0.643416,0,0,4
2027,046763,Olentangy Local,22882.809482,301.819817,1886.864487,71.076168,16.17919,97.919654,626.067461,274.721121,1157.287866,839.241969,4928.040232,3373.748383,11.246724,0,0,88.678804,43.852541,27
2027,046789,Edison Local (formerly Berlin-Milan),1300.038675,43.340005,109.688922,6.063079,0,7.101456,25.176004,5.332888,6.785703,4.25,114.592097,80.671123,13.183766,3.641782,5.777772,0,12.576836,3
2027,046797,Kelleys Island Local,3.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2027,046805,Margaretta Local,911.549657,12,91.930765,2.239554,1,2.256724,12,0,1,1,122.764233,44.1,15.058699,0,3.506556,2.219656,0,2
2027,046813,Perkins Local,1706.906534,23.809524,144.863109,6.836207,2,7,29.209538,1.114577,7.821839,2.121387,99.236838,109.741521,0,0,0,0,0,4
2027,046821,Vermilion Local,1503.628283,16.961038,138.556811,5,1,6.241825,24.19635,0,0,0,122.287416,88.087479,12.751075,0,0.376846,0,0,3
2027,046847,Amanda-Clearcreek Local,1446.347674,22.567442,162.546512,9,2,14,22,0,0,0,47.025505,42.061408,21.059612,4.613031,0,0,0,4
2027,046854,Berne Union Local,777.5104,17.098398,56.937668,3,0,3.762689,8.924755,0,0,0,66.014417,8.663144,0,0,0,0,0,2
2027,046862,Bloom-Carroll Local,2261.811435,25.220727,133.076247,7,2,6.554604,30.642538,13.786094,52.520314,23.834921,231.137198,150.683385,26.62052,0,0,0,15.517631,4
2027,046870,Fairfield Union Local,1916.29084,25.455358,199.129169,20.651876,1,12.153904,28.902076,0,1,1,126.425449,92.141601,40.080674,8.877776,0,6.196774,12.268949,4
2027,046888,Liberty Union-Thurston Local,1083.317967,32.407152,129.181471,6.194457,0,6,27.609744,0,1.067855,0,105.229922,59.714466,34.603305,2.023272,0,2.334419,0,3
2027,046896,Pickerington Local,11366.859873,194.241966,942.041158,53.024039,3,60.019259,407.31985,134.390079,767.967289,361.296199,1699.934216,1011.11406,115.214736,5.853682,0,0,0,15
2027,046904,Walnut Township Local,449.121143,7,70.599782,6.12355,0.011232,2,13.798851,0,2,0,39.604876,31.601202,0,0,0,0,0,2
2027,046920,Miami Trace Local,2299.210786,20.488594,206.236458,10.417188,5.445016,5.741212,48.055009,1.192062,30.122588,4.87,258.904959,186.102616,0,0,0,0,0,3
2027,046946,Canal Winchester Local,3649.336259,94.989697,349.708736,32.401294,5,16.965909,115.468911,68.232255,228.52379,122.09327,385.747918,254.876272,80.238055,20.311891,0,5.169366,22.260986,4
2027,046953,Hamilton Local,3130.795551,59.433331,240.534757,17.034381,0,12.75,93.062906,39.847072,109.18273,31.13115,153.543505,90.58592,0,0,7.892479,0,18.523367,4
2027,046961,Gahanna-Jefferson City,8108.718456,100.844444,841.930228,51.749246,5.966667,64.3,263.561467,195.255559,421.192167,162.456666,976.77063,525.785776,43.496899,0,0,20.13033,0,12
2027,046979,Groveport Madison Local,6114.906741,166.103474,523.627174,52.973155,6,52.109293,194.39877,106.799399,617.337001,158.273908,246.413001,128.942613,85.304814,0,0,18.516972,0,10
2027,046995,New Albany-Plain Local,4638.237189,118.264501,379.872168,29.902857,1.86,19.314286,134.647405,42.527997,207.015585,91.740665,947.461407,749.250062,0,0,0,0,0,5
2027,047001,Reynoldsburg City,6784.745966,180.171638,661.805807,47.274676,4,31.479579,267.315822,324.580883,939.53822,334.304891,420.700004,285.664277,15.58761,15.287908,0,33.227611,0,10
2027,047019,Hilliard City,15531.406177,330.470308,1553.966258,50.742576,10.72,51.876363,336.575948,276.207583,1788.167484,416.571657,2042.498953,873.402199,77.772176,0,10.662081,14.371278,76.552629,23
2027,047027,Dublin City,16550.949373,136.026023,1308.014769,137.617762,7,75.511482,578.541488,587.820387,1601.00713,569.031323,2712.384942,1886.795315,3.055558,10.885232,0,13.886919,0,22
2027,047043,Archbold-Area Local,1112.138055,22.283168,84.556707,3,0,3,11.66875,2,10,3,113.03451,83.195177,8.829786,0,0,0,0,3
2027,047050,Evergreen Local,1061.919077,15,105.106358,4,1.193239,2.76593,12.017361,0,1,0,125.535886,87.730156,13.813706,0,0,2.152608,7.683907,3
2027,047068,Fayette Local,294.678471,4,31.4939,4.162707,0,4.145274,7.23825,3,7.259728,0.259728,29.647442,17,11.059392,0,0,0,0,2
2027,047076,Pettisville Local,441.535248,11,28,0,0,2,3,0,3,0,46.05026,24.347296,10.92709,0,0,0,9.024646,2
2027,047084,Pike-Delta-York Local,1039.958193,20.074487,101.024487,7.146476,1,7,14,1,14,4,77.001861,91.242793,14.086212,0,0,0,9.406691,3
2027,047092,Swanton Local,1054.872762,20.816175,140.235283,8.147298,0,3,31.287118,0,4,1,40.204989,51.47593,0,0,0,0,0,3
2027,047167,Berkshire Local,1281.635469,15,113.547924,9.839506,0,1,13.160494,0,0,0,85.625815,60.067743,1.763436,0,0,0,0,3
2027,047175,Cardinal Local,687.214973,18.981928,53.018073,5.23494,1,2,8.861446,14.578315,26.186747,4,58.660236,32.087879,0.450001,0,0.975084,0.433332,0,3
2027,047183,Chardon Local,2216.8597,35.551137,145.789428,5.693438,1,4,31.625128,1.170455,5.715909,7,314.861169,237.868421,0,0,0,0,0,5
2027,047191,Kenston Local,2357.311366,27.801136,146.174939,7.1875,0,8.318181,30.75,3,3,6.704545,355.100272,251.499914,5.440751,0,0,0,0,3
2027,047225,West Geauga Local,1884.266187,21.50549,138.857079,6.005618,0,2,27.937834,0,22,9,350.881015,192.510584,15.324551,14.382505,0,1.708803,0,4
2027,047241,Beavercreek City,7478.923743,114.383164,663.375756,30.028302,3.185142,61.012731,134.780971,72.856729,152.4279,84.862999,1238.187107,710.164845,0,5.686868,1.350556,4.737609,0,10
2027,047258,Cedar Cliff Local,547.544905,13.90828,56.756738,5.237543,0,5,8.463821,0,0,4,82.240844,52.5,0,0,0,0,0,2
2027,047266,Greeneview Local,1226.40063,34.336007,111.609401,2.45682,5,3,16.86,0.913869,0,0.895913,119.315166,34.58,4.30475,1.317014,0,0,0,3
2027,047274,Bellbrook-Sugarcreek Local,2472.965305,64.782668,143.892718,11.837401,1.72,8.880513,37.075898,11.86,41.000991,19.445128,475.108187,322.286856,0,0,0,0,0,4
2027,047308,Rolling Hills Local,1406.45103,16.011465,138.775903,2.976806,1,7,36.663444,0,0,0,19.649737,49.504229,21.309246,6.662563,0,9.17454,0,5
2027,047332,Finneytown Local,1097.800039,11.802666,121.087574,8.755902,1,9,44.194531,7.338373,69.250285,21.9247,48.292588,40.867213,0,0,0,0,0,2
2027,047340,Forest Hills Local,6214.403656,53.228145,387.402539,48.216652,2.115607,25.651163,118.864738,26.905817,63.552386,36.976279,1348.464017,694.077114,0,0,0,0,25.8619,9
2027,047365,Northwest Local,7074.947078,56.491519,942.157648,67.091519,10.610847,45.313896,195.79163,94.132765,241.580994,131.752377,402.269799,236.206303,0,0,0,0,0,11
2027,047373,Oak Hills Local,6799.681646,83.254615,719.911107,63.644233,10.726745,64.466977,201.769715,64.566506,111.167722,40.622093,650.575771,397.000902,0,0,0,0,0,9
2027,047381,Southwest Local,4092.939793,45.758256,405.423606,20.384651,4.83,17.465116,71.072789,1.802326,58.580753,4,392.632507,229.172679,19.489959,0.250002,0,4.853091,0,6
2027,047399,Three Rivers Local,1754.891998,49.115862,186.115605,12.534869,2,13.25731,34.288139,3.88,3.999245,1,193.974412,140.409369,0,0,0,0,0,3
2027,047415,Arcadia Local,575.774004,15.840761,40.953592,1,0,1,7,0,1,1,48.834353,34.302735,13.188483,3.555746,0,1.416666,2.017821,3
2027,047423,Arlington Local,610.17666,12.204203,34.942439,0.242832,3,1,3.292543,0,0,0,86.233892,38.69,7.314555,3.425426,0,1.37037,0,2
2027,047431,Cory-Rawson Local,474.991033,12.755185,56.732825,2,1,3,11.046678,0,0,0,13.493586,34.075508,13.303447,3.98148,0,0.99537,1.473729,2
2027,047449,Liberty-Benton Local,1571.686894,24.577196,53.031364,1,0,7.194321,15.232937,4.765306,21.159716,4,215.409009,158.676057,17.232362,7.694922,0,3.135876,0,4
2027,047456,McComb Local,600.217227,13,50.95875,5,0,6,14,2,15.985463,6,47.717462,41.599999,8.46554,1.173706,3.956595,3.654769,0,3
2027,047464,Van Buren Local,995.599667,10.374847,43.148312,2.965116,0,5,22,6.052251,28.090836,11,161.35424,108.74516,28.877559,2.738631,0,2.887356,0,3
2027,047472,Vanlue Local,123.860596,1,12.825648,0.970692,0,1,5.5,0,1,0,7.120303,5,4.043187,1.382676,0,0.398148,0,2
2027,047498,Hardin Northern Local,386.070003,18.193696,24,0.760621,0,0,5,0,1,1,38.038862,19,8.47812,0,0,0,6.091772,2
2027,047506,Ridgemont Local,454.463194,9,36.104244,2.715867,0,4,10.9119,0,0,0,30.196988,34,24.071513,0,0,0,0,2
2027,047514,Riverdale Local,846.996832,22.43403,93.011989,3.958599,0,6,17.958599,0,4,1,93.592045,75.922474,17.12207,4.370759,0,0.398148,0,4
2027,047522,Upper Scioto Valley Local,436.803809,11,44.039683,1,0,3,7,0.847958,5.935706,3,10.471111,15.629709,0,0,0,0,0,3
2027,047548,Conotton Valley Union Local,483.192867,18.237286,47.915249,0.146893,0,0.977401,7.909603,0,0,0,48.323011,11.990145,0,3.047597,0,0,0,2
2027,047571,Holgate Local,374.199508,4,61.356578,3,0,2,2.994384,0.98296,0,0,22,25.507765,11.157624,0,0,0,10.926578,2
2027,047589,Liberty Center Local,1024.096663,33.243849,79.527387,13.252678,0,4,10.768278,1,0,0,109.754829,97.944342,37.185639,0,0,0,11.418939,3
2027,047597,Patrick Henry Local,829.585813,26.079685,81.20137,1,0,5.462342,6.734843,4,14.22401,0,66.123998,48.832653,0,0,0,0,0,3
2027,047613,Bright Local,640.870195,19.029727,77.847361,2,0,1.201845,7.654365,1,1,0,38.008862,21,9.827351,3.10934,0,0,0,3
2027,047621,Fairfield Local,799.264167,26.792015,60.974598,5,1,0,11.992392,0,1.78,0,67.690704,51.286242,13.902295,14.12395,0,7.632615,0,3
2027,047639,Lynchburg-Clay Local,940.288656,27.982406,104.111751,8.825667,0,4,17.505171,0,1.754333,0,73.066104,47.483052,12.499914,0,0,0,3.282942,3
2027,047688,East Holmes Local,1482.395895,8,95.524151,1,1,24,11.788188,105.8,255.676152,167,185.391969,88.912866,0,0,0,0,4.499982,8
2027,047696,West Holmes Local,1623.263305,31.925778,213.123748,7.78,1,13.240258,12.1068,1.171429,13.648568,1,61.040318,127.438918,12.214482,0,4.536289,0,14.420524,7
2027,047712,Monroeville Local,485.499943,8.661565,49.567759,2.95306,0,1,6,0,0.97653,0,33.483909,17.999998,6.60068,0,0,0,4.907127,2
2027,047720,New London Local,806.497538,22.32307,82.219892,4.954802,0,9.988495,11,0,0,0,38.767115,37.19328,9.76809,1.355566,0,1.831939,10.081291,3
2027,047738,South Central Local,651.881441,16.523573,71.108561,0.084707,1,3,9,0,2,4,35.020823,19.094945,13.282471,0,0,0,0,3
2027,047746,Western Reserve Local,833.118176,10.68715,90.963628,3.305866,0,1.812183,8.165218,0,0,0,64.736299,23.411722,35.981999,0,0,0,0,3
2027,047761,Oak Hill Union Local,961.242267,13.265322,122.67121,5.235966,0,9.81035,14.808749,0,0,0,12.478555,48.489862,0,0,0,0,0,2
2027,047787,Buckeye Local,1213.821506,36.01129,171.803082,10,7,5,28.241273,0,0,0,50.920469,57.155246,18.555796,11.995699,2.449323,2.558307,12.473128,5
2027,047795,Edison Local,1238.091296,20.417143,136.537142,4.422857,5,9.13,39.657143,0,1,0,107.070703,61.931607,42.601938,0,0,6.048609,0,4
2027,047803,Indian Creek Local,1704.091359,15.931428,155.469659,16.125714,3,23.211428,53.754286,0,3,0,35.486466,40.062775,26.3577,24.243593,8.889449,0,10.339689,5
2027,047829,Centerburg Local,1004.479157,19.158192,74.790961,6,0,10,23.175141,0.846591,1,0,102.914778,48.503342,25.013671,0,0,4.275287,4.493632,3
2027,047837,Danville Local,538.243497,11.735632,56.976896,3.978168,0,0.609196,12.101724,2,2,1,36.789323,15.854435,3.830234,0,0,1.166676,2.534228,2
2027,047845,East Knox Local,864.688647,14,95.878639,3.707449,0,5,19.474717,0,2.909605,0,45.65501,14.193004,9.026369,0,0,0,6.802101,2
2027,047852,Fredericktown Local,1095.568249,19.579572,103.31897,3.905153,0,8,9.211583,0,0,1,77.955905,47.324338,12.201301,0,0,5.880655,0,3
2027,047878,Kirtland Local,991.588236,11.215909,68.816969,2,1,2,11.931818,0.892045,0,0,160.229685,106.3808,0,0,0,0,0,3
2027,047886,Madison Local,2384.093535,22.028778,245.860191,25.947799,1,10,44.505575,4,30.082841,11,78.424425,53.500157,7.283358,0,0,0,10.740514,4
2027,047894,Riverside Local,3825.283537,80.95185,258.919921,29.835337,1,4,47.573666,29.940972,137.740584,40.377907,324.5043,236.859058,0,0,0,0,12.590203,6
2027,047902,Perry Local,1384.505638,33.783808,73.653155,10.15847,0,7.394516,25.897196,3,41.257563,10,111.431049,93.817699,0,0,2.396979,0,0,3
2027,047928,Dawson-Bryant Local,1010.536754,9.373899,120.095492,4.62,0,16.821723,30.845127,0,0,0,32.648596,16.038004,10.885031,0,0,0,0,3
2027,047936,Fairland Local,1159.522871,7,145.867205,4.073446,2.193182,3,25.309675,1,2,1,31.234767,20.12486,0,0,0,0,0,4
2027,047944,Rock Hill Local,1179.007524,28.221487,128.088327,4.623762,1,24,26.564356,0,0,0,48.097122,32.646783,2.948111,0,0,0.416828,0,3
2027,047951,South Point Local,1247.518209,23.267045,89.125863,3.448863,3.193864,4.085227,36.369319,0.869318,16.545455,3,29.179525,10.30161,0,0,0,0,0,4
2027,047969,Symmes Valley Local,638.835137,15.394385,75.747236,3.73728,0,6,15.74434,1,1,0,27.105012,12.040612,10.755266,0,0,0,7.652905,2
2027,047985,Johnstown-Monroe Local,1529.393042,18.989273,130.978192,6,1,9,21.48,3.998415,35.695029,7.87,241.38557,134.521924,12.144914,18.113751,0,9.249089,20.856917,4
2027,047993,Lakewood Local,1463.242291,42.877432,164.472734,12.87,0,14.684825,31.306225,0,3,3,128.108915,65.915221,15.552702,0,4.381868,0,14.917527,4
2027,048009,Licking Heights Local,5055.219725,75.51665,385.954794,14.015874,6,28.223861,141.526794,136.146429,657.317523,378.095745,338.087121,196.560309,6.652731,17.873632,0,0,0,6
2027,048017,Licking Valley Local,2014.583798,37.200632,184.4137,4,0,11,32.976134,0,1,0,153.647695,179.452662,13.154505,0,0,0,11.706267,4
2027,048025,North Fork Local,1398.295946,48.766552,194.209062,9.69659,0,8,23.401908,0,1.176358,0,102.44178,74.06509,37.167007,0,0,0,0,4
2027,048033,Northridge Local,1070.525614,18.093567,91.877317,3.947368,1,3,15.85,0.137725,18.844152,4,114.181675,73.468962,12.847565,7.480071,0,1.659819,0,3
2027,048041,Southwest Licking Local,4843.988434,86.582205,501.403115,39.576566,2,26.377401,164.47171,63.277158,186.474147,128.620117,509.592821,322.474147,56.476414,17.453492,0,8.796565,0,7
2027,048074,Benjamin Logan Local,1545.854668,34.037037,115.206072,8.04873,1,7.61,20.59321,0,3,2,136.095748,104.844276,14.223436,12.988802,0,0,9.896806,3
2027,048082,Indian Lake Local,1239.217205,16.137755,145.647688,3.903061,1.885,11.645,35.82153,3,4,1,110.093696,85.796781,0,0,0,0,0,3
2027,048090,Riverside Local,458.869171,11.554002,62.815515,3,0,0.957929,7.902071,0,0,0,21.012337,23.139999,0,0,0,0,0,2
2027,048116,Avon Local,3896.289296,56.272947,213.842744,12.028249,5,10.20339,80.644067,13.353107,79.516949,29,833.123182,567.898844,0,0,0,0,0.92592,5
2027,048124,Avon Lake City,3068.321296,26.288526,199.406328,11.075549,0,8,48,3.5,32.37986,29,599.552489,356.02772,0,0,0,0,0,7
2027,048132,Clearview Local,1117.588203,3.172414,95.54348,4.110345,0,3,17.66714,1.988506,19.462069,4,39.073105,33.100054,0,0,10.176205,0,4.818038,3
2027,048140,Columbia Local,1005.927536,22.156982,67.588196,2,0.88938,0,16.126241,7.758537,41,24,153.263982,67.073247,3.665648,0,0,0,0,3
2027,048157,Firelands Local,1640.799487,26.268129,168.183411,11.124968,2.78,8.22,34.540563,0,0,0,187.903518,130.439314,23.987851,0,0,0,0,3
2027,048165,Keystone Local,1337.74452,30,117.347095,1,1,4,20.467066,0,0,0,108.236023,93.95,0,0,0,0,9.499575,3
2027,048173,Midview Local,2432.073319,33,253.738941,17.449319,2,15,51.770533,3.644463,44.600322,14,267.480578,176.752716,60.181636,22.328252,0,0,6.673946,6
2027,048207,Anthony Wayne Local,3721.075455,47.700604,246.260441,17.641111,2,32.536617,58.715251,2.388889,11.031111,15.61,713.259327,316.508499,0,0,0,0,0,6
2027,048215,Ottawa Hills Local,993.802623,9.143142,44.836162,3,0,2,14.354034,6.499504,15.960039,8,267.851698,202.831415,0.222222,0,0,0,0,2
2027,048223,Springfield Local,2914.116595,55.301314,342.183007,28.672331,1.71706,18.976928,91.78563,3,51.405989,8,167.653968,130.381979,14.160832,19.809932,0,0,10.820251,6
2027,048231,Washington Local,6348.044722,73.645954,723.266916,77.408232,4.247253,23.861878,164.367354,29.453038,55.983424,8,426.310717,229.311377,228.179886,167.302224,4.722019,71.954732,4.209847,11
2027,048256,Jefferson Local,945.94593,16.202312,88.588432,5.6,0,3,12.787424,2.856322,19.56316,4.966011,26.155646,22.488805,0,0,0,0,0,3
2027,048264,Jonathan Alder Local,2272.640502,29.587437,248.118002,5.645714,2,5.72,31.345862,31.286572,157.548686,32.256748,264.682646,176.807066,0,0,0,0,0,5
2027,048272,Madison-Plains Local,1077.467816,41.186814,117.64001,0,0,7.905972,34.358821,0,10.703729,5,67.972769,52.776731,26.984638,0,0,0,9.473267,4
2027,048298,Austintown Local Schools,4020.081423,83.655589,470.559641,18.174928,1,22,65.03148,5.114804,44.477341,7.169184,404.674758,226.890131,32.966141,12.553941,18.943549,3.06945,15.985272,4
2027,048306,Boardman Local,3435.37697,100.191975,352.518706,27.586436,3,13.254335,69.270476,13.907514,56.606936,33.034682,227.221107,148.117994,0,0,0,0,0,7
2027,048314,Canfield Local,2402.114144,31.443125,160.853092,5,0,7,30.265093,6.889547,12,6,373.084638,172.901953,0,0,5.36842,0,3.88549,4
2027,048322,Jackson-Milton Local,751.875758,11.130682,49.261364,1,1,2,9.869318,0,0,1,35.656805,33.692307,0,0,0,0,0,3
2027,048330,Lowellville Local,442.68524,11.216911,45.18644,0,1,1,5.971098,1,4,4,14,12,0,0,0,0,0,2
2027,048348,Poland Local,1635.856078,21.005526,132.894089,8,1,13.00917,16.536575,2,11,3,150.674681,80.462976,0,0,0,0,17.440731,3
2027,048355,Sebring Local,354.028557,7.209184,42.816327,8.372448,0,0,12.188776,0,1,1,19.040922,8.563576,0.236063,0,0,0,0,2
2027,048363,South Range Local,1210.581667,29.450621,83.38509,0.204559,1,4,16.241287,2,1,2,128.074529,48.851403,0,0,7.628357,0,12.707508,3
2027,048371,Springfield Local,871.776491,16.932989,72.407217,3,0,8,10,0,0,0,82.985919,34.266636,0,0,1.788181,0,2.626033,3
2027,048389,West Branch Local,1624.447466,28.966407,160.383005,10.225275,0,3,28.844196,0,15,3,143.258962,87.385881,30.594026,10.261701,4.781453,0,11.294691,4
2027,048397,Western Reserve Local,556.055678,16.333945,46,1,0,0,5.005963,0,0,0,60.666026,26.560287,2.34447,4.520571,0,2.600016,3.248586,3
2027,048413,Elgin Local,981.750778,19,97.713662,4.931433,0,7,12.601761,0,9,1,59.222529,50.656297,15.317365,9.517223,0,0.995486,0,3
2027,048421,Pleasant Local,1235.591871,20.987013,117.26817,3,0.148486,0,16.037106,0,12,1,118.972661,74.73,0,0,0,0,0,3
2027,048439,Ridgedale Local,604.009294,20.095989,54.335738,3.050924,1.949076,2,8.453995,0,2,0,30.937355,29,19.071749,0,1.781676,2.254815,0,2
2027,048447,River Valley Local,1777.436261,33.79096,88.43463,4.460285,1.295272,10,17,1.950491,11.883542,3,154.207565,74.8787,42.311012,3.042702,1.175968,17.083577,0,4
2027,048462,Black River Local,852.85471,19.140593,65.324398,1.184615,4,0,11.957786,3.982692,3,1.87,75.936633,65.879628,15.816568,0,0,0,14.078245,3
2027,048470,Buckeye Local,1832.742841,20.067206,132.598287,9.87,2.847458,5.751445,18.637101,2,6.840552,1,190.34065,108.300695,21.928909,0,0,0,11.571005,4
2027,048488,Cloverleaf Local,2323.400652,49.613732,219.596165,11.283314,2.086705,17.154286,28.648082,1,9.930833,6,276.412274,178.212566,0,0,4.083334,0,0,3
2027,048496,Highland Local,3142.557644,31.039326,191.391431,23.133734,0,25.822247,27.503982,15,30,11.74,724.401152,341.661716,0,0,0,0,0,5
2027,048512,Eastern Local,700.235055,19.254335,85.529071,1.023256,0.063953,2,7.236994,0,0,0,25.102923,22,22.940304,1.526539,0,0,0,2
2027,048520,Meigs Local,1426.737329,38.818182,157.811764,11.035294,0,12.229412,40.670588,0,1,0,32,43.483067,60.847131,28.469057,0,21.986758,0,4
2027,048538,Southern Local,634.806229,11.117144,71.257773,5,0,2,14,0,2,0,46.735823,21.724628,9.723299,5.058173,0,1.662845,0,2
2027,048553,Marion Local,992.300802,16.486188,66.093923,2,0,4,5,0,2,0,156.882553,85.722776,29.47694,1.298851,0.888888,1.368055,0,2
2027,048579,Parkway Local,912.82058,13,79.414493,5,1,7.49,12.196673,0,2,3,58.030362,58.546579,12.454679,0,0,0,9.951587,3
2027,048587,St Henry Consolidated Local,1006.471268,12.76853,58.550498,1,0,4.264846,3,2,5.021923,2,110.001796,66.221076,33.876498,5.117423,0,1.64368,0,3
2027,048595,Fort Recovery Local,909.609283,10.024852,37.20904,1.129944,0,1,6,2,6,4,90.413034,62.33,36.781186,2.317106,0,1.62069,0,3
2027,048611,Bethel Local,1926.287475,37.975681,75.019729,5.87,8,6,29.113937,54.340121,286.82173,92.81319,213.86556,104.781585,0,0,0,0,0,3
2027,048629,Miami East Local,1292.501627,24,110.260258,1,1,3,15.975428,1,5.87,2,152.871108,118.02,0,0,0,0,6.710485,3
2027,048637,Newton Local,592.800834,7,26.222322,1,0,2.591906,4.13,0,0,0,68.085631,27.46,0,0,0,0,0,2
2027,048652,Switzerland of Ohio Local,1798.138894,29.137563,278.64097,2.206494,4,5.017546,30.996268,5.249473,4,1,272.264098,225.311048,53.548251,29.043852,1.526279,1.781779,12.207284,9
2027,048678,Brookville Local,1503.413717,28.771103,89.562795,6.739843,1,8.935017,31.38725,2.886049,16.593566,1,145.560847,75.501723,9.198863,0,0,0,16.355071,3
2027,048686,Jefferson Township Local,267.350856,3,26.4943,3.145388,1,0,6.521419,1,19.656325,3,3.799922,4.504203,0,0,0,0,0,3
2027,048694,Trotwood-Madison City,2410.328262,25.772322,215.933942,19.322451,2.015025,14.006705,62.712994,5.143443,40.515826,8.110052,50.800004,23.955907,12.104009,16.15415,0,7.785372,0,6
2027,048702,Mad River Local,3555.606698,49.282948,286.256435,20.696073,1,22.941678,70.329298,31.370161,168.349363,41.147609,117.626387,110.130689,178.580256,43.584036,2.980075,159.030023,14.684606,8
2027,048710,New Lebanon Local School District,948.078133,7.931034,85.28058,8.058695,0,4.419541,9.789137,0,2,1,69.775915,53.573054,0,0,0,0,0,3
2027,048728,Northmont City,4379.250573,85.84844,415.146476,27.046975,9.603603,47.979381,106.442977,11.7156,62.044855,30.986901,363.814816,212.181211,2.240785,6.657524,0,7.48051,11.837386,8
2027,048736,Northridge Local,1544.026718,27.433028,125.894604,8.25321,5,9.977401,31.101822,13.137785,72.200332,11,41.94877,42.379936,24.237343,0,4.357925,0,0,4
2027,048744,Valley View Local,1613.808757,34.255311,147.032494,10.621284,0,12.608721,35.529412,0,0,6,136.880321,87.481843,0.089283,0,3.553757,0,8.529756,3
2027,048751,Huber Heights City,5213.346124,96.460848,522.087725,31.6258,5.914415,46.90929,127.609999,67.751964,527.819985,76.541598,321.758843,192.323841,71.024211,0,0,9.212522,0,8
2027,048777,Morgan Local,1417.493354,23.230548,160.232006,10.224784,3,17.678674,32.713837,0,0.063401,1,94.413954,113.281403,79.758484,8.530446,0,0,0,5
2027,048793,Cardington-Lincoln Local,840.086735,17.127678,83.489302,4.330745,3,4,23.987029,0,1,0,56.636034,35.813176,38.751469,1.642723,0,8.078381,0,3
