edition	fund	ali	name	legal_basis
2011	3700	200624	Education of Exceptional Children	Section 267.10 of Am. Sub. H.B. 153 of the 129th G.A. (originally established by Controlling Board on May 9, 1968)
2011	3740	200647	Troops to Teachers	Discontinued line item (originally established by Controlling Board in FY 1976)
2011	3780	200660	Learn and Serve	Section 267.10 of Am. Sub. H.B. 153 of the 129th G.A. (originally established by Controlling Board on July 29, 1985)
2011	3AF0	200603	Schools Medicaid Administrative Claims	Section 267.10 of Am. Sub. H.B. 153 of the 129th G.A. (originally established by Controlling Board on September 22, 2003)
2011	3AN0	200671	School Improvement Grants	Section 267.10 of Am. Sub. H.B. 153 of the 129th G.A. (originally established by Controlling Board on April 7, 2008)
2011	3AX0	200698	Improving Health and Educational Outcomes of Young People	Section 267.10 of Am. Sub. H.B. 153 of the 129th G.A. (originally established by Controlling Board on May 5, 2008)
2011	3BK0	200628	Longitudinal Data Systems	Section 267.10 of Am. Sub. H.B. 153 of the 129th G.A. (originally established by Controlling Board on January 9, 2006)
2011	3BV0	200636	Character Education	Discontinued line item (originally established by Controlling Board on September 25, 2006)
2011	3C50	200661	Early Childhood Education	Section 267.10 of Am. Sub. H.B. 153 of the 129th G.A. (originally established by Controlling Board on November 11, 1986)
2011	3CF0	200644	Foreign Language Assistance	Discontinued line item (originally established by Controlling Board on December 4, 2006)
2011	3CG0	200646	Teacher Incentive Fund	Section 267.10 of Am. Sub. H.B. 153 of the 129th G.A. (originally established by Controlling Board on December 4, 2006)
2011	3D10	200664	Drug Free Schools	Section 267.10 of Am. Sub. H.B. 153 of the 129th G.A. (originally established by Controlling Board on May 4, 1987)
2011	3D20	200667	Math Science Partnerships	Section 267.10 of Am. Sub. H.B. 153 of the 129th G.A. (originally established by Controlling Board on April 20, 1987)
2011	3DC0	200625	Federal Stimulus - School Lunch Cafeteria Equipment	Discontinued line item (originally established by Am. Sub. H.B. 2 of the 128th G.A.)
2011	3DG0	200630	Federal Stimulus - McKinney Vento Grants	Section 267.10 of Am. Sub. H.B. 153 of the 129th G.A. (originally established by Section 311.10 of Am. Sub. H.B. 2 of the 128th G.A.)
2011	3DJ0	200699	IDEA Part B - Federal Stimulus	Section 267.10 of Am. Sub. H.B. 153 of the 129th G.A. (originally established by Section 265.10 of Am. Sub. H.B. 1 of the 128th G.A.)
2011	3DK0	200642	Title IA - Federal Stimulus	Section 267.10 of Am. Sub. H.B. 153 of the 129th G.A. (originally established by Section 265.10 of Am. Sub. H.B. 1 of the 128th G.A.)
2011	3DL0	200650	IDEA Preschool - Federal Stimulus	Section 267.10 of Am. Sub. H.B. 153 of the 129th G.A. (originally established by Section 265.10 of Am. Sub. H.B. 1 of the 128th G.A.)
2011	3DM0	200651	Title IID Technology - Federal Stimulus	Section 267.10 of Am. Sub. H.B. 153 of the 129th G.A. (originally established by Section 265.10 of Am. Sub. H.B. 1 of the 128th G.A.)
2011	3DP0	200652	Title I School Improvement - Federal Stimulus	Section 267.10 of Am. Sub. H.B. 153 of the 129th G.A. (originally established by Section 265.10 of Am. Sub. H.B. 1 of the 128th G.A.)
2011	3EC0	200653	Teacher Incentive - Federal Stimulus	Section 267.10 of Am. Sub. H.B. 153 of the 129th G.A. (originally established by the Controlling Board on December 14, 2009)
2011	3EF0	200694	National School Lunch Program - Equipment	Discontinued line item (originally established by Controlling Board on March 22, 2010)
2011	3EH0	200620	Migrant Education	Section 267.10 of Am. Sub. H.B. 153 of the 129th G.A. (originally established by Controlling Board on July 19, 2010)
2011	3EJ0	200622	Homeless Children Education	Section 267.10 of Am. Sub. H.B. 153 of the 129th G.A. (originally established by the Controlling Board on July 19, 2010)
2011	3EK0	200637	Advanced Placement	Discontinued line item (originally established by the Controlling Board on July 19, 2010)
2011	3EM0	200643	Byrd Scholarship	Discontinued line item (originally established by Controlling Board on July 19, 2010)
2011	3EN0	200655	State Data Systems - Federal Stimulus	Section 267.10 of Am. Sub. H.B. 153 of the 129th G.A. (originally established by Controlling Board on October 25, 2010)
2011	3ES0	200657	General Supervisory Enhancement Grant	Section 267.10 of Am. Sub. H.B. 153 of the 129th G.A. (originally established by Controlling Board on September 27, 2010)
2011	3ET0	200658	Education Jobs Fund	Section 267.10 of Am. Sub. H.B. 153 of the 129th G.A. (originally established by Controlling Board on September 27, 2010)
2011	3FD0	200665	Race to the Top	Section 267.10 of Am. Sub. H.B. 153 of the 129th G.A. (originally established by Controlling Board on November 22, 2010)
2011	3FE0	200669	Striving Readers	Section 267.10 of Am. Sub. H.B. 153 of the 129th G.A. (originally established by Controlling Board on December 13, 2010)
2011	3H90	200605	Head Start Collaboration Project	Section 267.10 of Am. Sub. H.B. 153 of the 129th G.A. (authorized by the Human Services Amendment Act of 1994, Public Law 103‐252)
2011	3L60	200617	Federal School Lunch	Section 267.10 of Am. Sub. H.B. 153 of the 129th G.A. (originally established by Am. Sub. H.B. 152 of the 120th G.A.)
2011	3L70	200618	Federal School Breakfast	Section 267.10 of Am. Sub. H.B. 153 of the 129th G.A. (originally established by Am. Sub. H.B. 152 of the 120th G.A.)
2011	3L80	200619	Child/Adult Food Programs	Section 267.10 of Am. Sub. H.B. 153 of the 129th G.A. (originally established by Am. Sub. H.B. 152 of the 120th G.A.)
2011	3L90	200621	Career-Technical Education Basic Grant	Section 267.10 of Am. Sub. H.B. 153 of the 129th G.A. (originally established by Am. Sub. H.B. 152 of the 120th G.A.)
2011	3M00	200623	ESEA Title 1A	Section 267.10 of Am. Sub. H.B. 153 of the 129th G.A. (originally established by Am. Sub. H.B. 152 of the 120th G.A.)
2011	3M10	200678	Innovative Education	Discontinued line item (originally established by Am. Sub. H.B. 152 of the 120th G.A.)
2011	3M20	200680	Individuals with Disabilities Education Act	Section 267.10 of Am. Sub. H.B. 153 of the 129th G.A. (originally established by Am. Sub. H.B. 152 of the 120th G.A.)
2011	3S20	200641	Education Technology	Section 267.10 of Am. Sub. H.B. 153 of the 129th G.A. (originally established by Controlling Board on June 22, 1998)
2011	3T40	200613	Public Charter Schools	Section 267.10 of Am. Sub. H.B. 153 of the 129th G.A. (originally established by Controlling Board on December 7, 1998)
2011	3Y20	200688	21st Century Community Learning Centers	Section 267.10 of Am. Sub. H.B. 153 of the 129th G.A. (originally established by Controlling Board on July 29, 2002)
2011	3Y40	200632	Reading First	Discontinued line item (originally established by Controlling Board on July 29, 2002)
2011	3Y60	200635	Improving Teacher Quality	Section 267.10 of Am. Sub. H.B. 153 of the 129th G.A. (originally established by Controlling Board on August 12, 2002)
2011	3Y70	200689	English Language Acquisition	Section 267.10 of Am. Sub. H.B. 153 of the 129th G.A. (originally established by Controlling Board on July 29, 2002)
2011	3Y80	200639	Rural and Low Income Technical Assistance	Section 267.10 of Am. Sub. H.B. 153 of the 129th G.A. (originally established by Controlling Board on July 29, 2002)
2011	3Z20	200690	State Assessments	Section 267.10 of Am. Sub. H.B. 153 of the 129th G.A. (originally established by Controlling Board on July 29, 2002)
2011	3Z30	200645	Consolidated Federal Grant Administration	Section 267.10 of Am. Sub. H.B. 153 of the 129th G.A. (originally established by Controlling Board on July 7, 2003)
2011	3Z70	200697	General Supervisory Enhancement Grant	Discontinued line item (originally established by Controlling Board on January 28, 2008)
2011	4540	200610	Guidance and Testing	Section 267.10 of Am. Sub. H.B. 153 of the 129th G.A. (originally established in 1929)
2011	4550	200608	Commodity Foods	Section 267.10 of Am. Sub. H.B. 153 of the 129th G.A. (originally established by Controlling Board in September 1978)
2011	4R70	200695	Indirect Operational Support	Section 267.10 of Am. Sub. H.B. 153 of the 129th G.A. (originally established by Controlling Board in December 1993)
2011	4V70	200633	Interagency Operational Support	Section 267.10 of Am. Sub. H.B. 153 of the 129th G.A. (originally established by Controlling Board in June 1995)
2011	5980	200659	Auxiliary Services Reimbursement	ORC 3317.064; Section 267.10 of Am. Sub. H.B. 153 of the 129th G.A. (originally established by Am. Sub. H.B. 238 of the 116th G.A.)
2011	5BB0	200696	State Action for Education Leadership	ORC 3301.21; Section 267.10 of Am. Sub. H.B. 153 of the 129th G.A. (originally established by Am. Sub. H.B. 16 of the 126th G.A.)
2011	5BJ0	200626	Half-Mill Maintenance Equalization	ORC 3318 (F); Section 267.40.10 of Am. Sub. H.B. 153 of the 129th G.A.
2011	5U20	200685	National Education Statistics	Section 267.10 of Am. Sub. H.B. 153 of the 129th G.A. (originally established by Controlling Board on May 6, 2002)
2011	5W20	200663	Early Learning Initiative	Discontinued line item (originally established by Section 41.19 of Am. Sub. H.B. 95 of the 125th G.A.)
2011	5X90	200911	NGA STEM	Discontinued line item (originally established by Controlling Board on September 10, 2007)
2011	6200	200615	Educational Improvement Grants	Section 267.10 of Am. Sub. H.B. 153 of the 129th G.A. (originally established by Am. Sub. H.B. 282 of the 123rd G.A.)
2011	6210	200910	Preschool Foreign Language	Discontinued line item (originally established by Controlling Board on August 20, 2007)
2011	7017	200612	Foundation Funding	Section 267.40.30 of Am. Sub. H.B. 153 of the 129th G.A. (originally established by Am. Sub. H.B. 650 of the 122nd G.A.)
2011	7017	200682	Lease Rental Payment Reimbursement	Discontinued line item (originally established by Am. Sub. H.B. 152 of the 120th G.A.)
2011	7047	200909	School District Property Tax Replacement-Business	ORC 5751.21; Section 267.40.60 of Am. Sub. H.B. 153 of the 129th G.A.
2011	7053	200900	School District Property Tax Replacement-Utility	ORC 5727.84 and 5727.85; Section 267.40.60 of Am. Sub. H.B. 153 of the 129th G.A. (originally established by Am. Sub. S.B. 3 of the 123rd G.A.)
2013	GRF	200100	Personal Services	Discontinued line item (originally established by Am. Sub. H.B. 155 of the 111th G.A.)
2013	GRF	200320	Maintenance and Equipment	Discontinued line item (originally established by Am. Sub. H.B. 282 of the 123rd G.A.)
2013	GRF	200321	Operating Expenses	Section 263.20 of Am. Sub. H.B. 59 of the 130th G.A. (originally established by Am. Sub. H.B. 487 of the 129th G.A.)
2013	GRF	200408	Early Childhood Education	Section 263.20 of Am. Sub. H.B. 59 of the 130th G.A. (originally established by Am. Sub. H.B. 298 of the 119th G.A.)
2013	GRF	200410	Educator Training	Discontinued line item (originally established by Am. Sub. H.B. 282 of the 123rd G.A.)
2013	GRF	200416	Career-Technical Education Match	Discontinued line item (originally established by Am. Sub. H.B. 191 of the 112th G.A.)
2013	GRF	200420	Information Technology Development and Support	Section 263.30 of Am. Sub. H.B. 59 of the 130th G.A. (originally established by Am. Sub. H.B. 282 of the 123rd G.A.)
2013	GRF	200421	Alternative Education Programs	Section 263.40 of Am. Sub. H.B. 59 of the 130th G.A. (originally established by Am. Sub. H.B. 640 of the 123rd G.A.)
2013	GRF	200422	School Management Assistance	ORC 3301.073 and 3316; Section 263.50 of Am. Sub. H.B. 59 of the 130th G.A. (originally established by Am. H.B. 1285 of the 112th G.A.)
2013	GRF	200424	Policy Analysis	Section 263.60 of Am. Sub. H.B. 59 of the 130th G.A. (originally established by Am. Sub. H.B. 204 of the 113th G.A.)
2013	GRF	200425	Tech Prep Consortia Support	Section 263.60 of Am. Sub. H.B. 59 of the 130th G.A. (originally established by Controlling Board in FY 2001 and modified by Am. Sub. H.B. 94 of the 124th G.A.)
2013	GRF	200426	Ohio Educational Computer Network	ORC 3301.07; Section 263.70 of Am. Sub. H.B. 59 of the 130th G.A. (originally established by Am. Sub. H.B. 204 of the 113th G.A.)
2013	GRF	200427	Academic Standards	ORC 3301.079; Section 263.80 of Am. Sub. H.B. 59 of the 130th G.A. (originally established by Am. Sub. H.B. 94 of the 124th G.A.)
2013	GRF	200431	School Improvement Initiatives	Discontinued line item (originally established by Am. Sub. H.B. 111 of the 118th G.A.)
2013	GRF	200433	Literacy Improvement - Professional Development	Discontinued line item (originally established by Am. Sub. H.B. 94 of the 124th G.A.)
2013	GRF	200437	Student Assessment	ORC 3301.079, 3301.0710, 3301.0711, 3301.0712, 3301.0715, 3301.27, and 3313.608; Section 263.90 of Am. Sub. H.B. 59 of the 130th G.A.(originally established by Am. Sub. H.B. 111 of the 118th G.A.)
2013	GRF	200439	Accountability/Report Cards	ORC 3302.03; Section 263.110 of Am. Sub. H.B. 59 of the 130th G.A. (originally established by Am. Sub. H.B. 95 of the 125th G.A.)
2013	GRF	200442	Child Care Licensing	ORC 3301.52 through 3301.59; Section 263.110 of Am. Sub. H.B. 59 of the 130th G.A. (originally established by Controlling Board on October 16, 1995)
2013	GRF	200446	Education Management Information System	ORC 3301.0714; Section 263.120 of Am. Sub. H.B. 59 of the 130th G.A. (originally established by Am. Sub. H.B. 111 of the 118th G.A.)
2013	GRF	200447	GED Testing	ORC 3313.531; Section 263.130 of Am. Sub. H.B. 59 of the 130th G.A. (originally established by Controlling Board on January 8, 1990)
2013	GRF	200448	Educator Preparation	Section 263.140 of Am. Sub. H.B. 59 of the 130th G.A. (originally established by Am. Sub. H.B. 95 of the 125th G.A.)
2013	GRF	200455	Community Schools and Choice Programs	ORC 3314.015 and 3314.11; Section 263.150 of Am. Sub. H.B. 59 of the 130th G.A. (originally established by Am. Sub. H.B. 215 of the 122nd G.A.)
2013	GRF	200457	STEM Initiatives	Discontinued line item (originally established by Am. Sub. H.B. 119 of the 127th G.A.)
2013	GRF	200458	School Employees Health Care Board	Discontinued line item (originally established by Am. Sub. H.B. 1 of the 128th G.A.)
2013	GRF	200464	General Technology Operations	Section 263.10 of Am. Sub. H.B. 59 of the 130th G.A.
2013	GRF	200465	Technology Integration and Professional Development	Section 263.160 of Am. Sub. H.B. 59 of the 130th G.A.
2013	GRF	200502	Pupil Transportation	ORC 3317.024, 3317.0212, and 3327.02; Section 263.170 of Am. Sub. H.B. 59 of the 130th G.A. (originally established by Am. Sub. H.B. 191 of the 112th G.A.)
2013	GRF	200503	Bus Purchase Allowance	Discontinued line item (originally established by Am. Sub. H.B. 191 of the 112th G.A.)
2013	GRF	200505	School Lunch Match	ORC 3313.81 and 3317.024; Section 263.180 of Am. Sub. H.B. 59 of the 130th G.A. (originally established by Am. Sub. H.B. 191 of the 112th G.A.)
2013	GRF	200509	Adult Literacy Education	Discontinued line item (originally established by Am. Sub. H.B. 191 of the 112th G.A.)
2013	GRF	200511	Auxiliary Services	ORC 3317.024 and 3317.06; Section 263.190 of Am. Sub. H.B. 59 of the 130th G.A. (originally established by Am. Sub. H.B. 191 of the 112th G.A.)
2013	GRF	200521	Gifted Pupil Program	Discontinued line item (originally established by Am. Sub. H.B. 191 of the 112th G.A.)
2013	GRF	200532	Nonpublic Administrative Cost Reimbursement	ORC 3317.063; Section 263.200 of Am. Sub. H.B. 59 of the 130th G.A. (originally established by Am. Sub. H.B. 694 of the 114th G.A.)
2013	GRF	200536	Ohio Core Support	Discontinued line item (originally established by Sub. H.B. 115 of the 126th G.A. and modified by Am. Sub. S.B. 311 of the 126th G.A.)
2013	GRF	200540	Special Education Enhancements	ORC 3317.0213, 3317.20, and 3317.201; Section 263.210 of Am. Sub. H.B. 59 of the 130th G.A. (originally established by Am. Sub. H.B. 650 of the 122nd G.A.)
2013	GRF	200545	Career-Technical Education Enhancements	Section 263.220 of Am. Sub. H.B. 59 of the 130th G.A. (originally established by Am. Sub. H.B. 650 of the 122nd G.A.)
