edition,fund,ali,name,fiscal_year,kind,amount
2017,4R70,200695,Indirect Operational Support,2015,actual,6078165
2017,4R70,200695,Indirect Operational Support,2016,actual,6678604
2017,4R70,200695,Indirect Operational Support,2017,actual,6018089
2017,4R70,200695,Indirect Operational Support,2018,appropriation,7856766
2017,4R70,200695,Indirect Operational Support,2019,appropriation,7856766
2017,4V70,200633,Interagency Program Support,2014,actual,47806
2017,4V70,200633,Interagency Program Support,2015,actual,138793
2017,4V70,200633,Interagency Program Support,2016,actual,122833
2017,4V70,200633,Interagency Program Support,2017,actual,82753
2017,4V70,200633,Interagency Program Support,2018,appropriation,500000
2017,4V70,200633,Interagency Program Support,2019,appropriation,500000
2017,7017,200612,Foundation Funding,2014,actual,775500000
2017,7017,200612,Foundation Funding,2015,actual,857699997
2017,7017,200612,Foundation Funding,2016,actual,987650000
2017,7017,200612,Foundation Funding,2017,actual,1042700000
2017,7017,200612,Foundation Funding,2018,appropriation,1086030000
2017,7017,200612,Foundation Funding,2019,appropriation,1087030000
2017,7017,200629,Community Connectors,2014,actual,0
2017,7017,200629,Community Connectors,2015,actual,0
2017,7017,200629,Community Connectors,2016,actual,5458033
2017,7017,200629,Community Connectors,2017,actual,8844196
2017,7017,200629,Community Connectors,2018,appropriation,4000000
2017,7017,200629,Community Connectors,2019,appropriation,4000000
2017,7017,200648,Straight A Fund,2014,actual,43027597
2017,7017,200648,Straight A Fund,2015,actual,147353456
2017,7017,200648,Straight A Fund,2016,actual,42608671
2017,7017,200648,Straight A Fund,2017,actual,8574742
2017,7017,200648,Straight A Fund,2018,appropriation,0
2017,7017,200648,Straight A Fund,2019,appropriation,0
2017,7017,200666,EdChoice Expansion,2014,actual,3772221
2017,7017,200666,EdChoice Expansion,2015,actual,13090881
2017,7017,200666,EdChoice Expansion,2016,actual,0
2017,7017,200666,EdChoice Expansion,2017,actual,0
2017,7017,200666,EdChoice Expansion,2018,appropriation,0
2017,7017,200666,EdChoice Expansion,2019,appropriation,0
2017,7017,200684,Community School Facilities,2014,actual,7500000
2017,7017,200684,Community School Facilities,2015,actual,7497499
2017,7017,200684,Community School Facilities,2016,actual,13144849
2017,7017,200684,Community School Facilities,2017,actual,17084751
2017,7017,200684,Community School Facilities,2018,appropriation,16600000
2017,7017,200684,Community School Facilities,2019,appropriation,16600000
2017,7018,200686,Third Grade Reading Guarantee,2014,actual,10333429
2017,7018,200686,Third Grade Reading Guarantee,2015,actual,1641252
2017,7018,200686,Third Grade Reading Guarantee,2016,actual,0
2017,7018,200686,Third Grade Reading Guarantee,2017,actual,0
2017,7018,200686,Third Grade Reading Guarantee,2018,appropriation,0
2017,7018,200686,Third Grade Reading Guarantee,2019,appropriation,0
2017,7047,200909,School District Property Tax Replacement-Business,2014,actual,481703493
2017,7047,200909,School District Property Tax Replacement-Business,2015,actual,481530044
2017,7047,200909,School District Property Tax Replacement-Business,2016,actual,0
2017,7047,200909,School District Property Tax Replacement-Business,2017,actual,0
2017,7047,200909,School District Property Tax Replacement-Business,2018,appropriation,0
2017,7047,200909,School District Property Tax Replacement-Business,2019,appropriation,0
2017,7053,200900,School District Property Tax Replacement-Utility,2014,actual,27950753
2017,7053,200900,School District Property Tax Replacement-Utility,2015,actual,27937902
2017,7053,200900,School District Property Tax Replacement-Utility,2016,actual,0
2017,7053,200900,School District Property Tax Replacement-Utility,2017,actual,0
2017,7053,200900,School District Property Tax Replacement-Utility,2018,appropriation,0
2017,7053,200900,School District Property Tax Replacement-Utility,2019,appropriation,0
2017,3090,200601,Neglected and Delinquent Children Education,2014,actual,1344133
2017,3090,200601,Neglected and Delinquent Children Education,2015,actual,1903767
2017,3090,200601,Neglected and Delinquent Children Education,2016,actual,1090633
2017,3090,200601,Neglected and Delinquent Children Education,2017,actual,1022020
2017,3090,200601,Neglected and Delinquent Children Education,2018,appropriation,0
2017,3090,200601,Neglected and Delinquent Children Education,2019,appropriation,0
2017,3670,200607,School Food Services,2014,actual,7182055
2017,3670,200607,School Food Services,2015,actual,7608880
2017,3670,200607,School Food Services,2016,actual,8262194
2017,3670,200607,School Food Services,2017,actual,9952607
2017,3670,200607,School Food Services,2018,appropriation,10080635
2017,3670,200607,School Food Services,2019,appropriation,10280635
2017,3700,200624,Education of Exceptional Children,2014,actual,1800413
2017,3700,200624,Education of Exceptional Children,2015,actual,2185650
2017,3700,200624,Education of Exceptional Children,2016,actual,2459570
2017,3700,200624,Education of Exceptional Children,2017,actual,1535674
2017,3700,200624,Education of Exceptional Children,2018,appropriation,2000000
2017,3700,200624,Education of Exceptional Children,2019,appropriation,2000000
2017,3AF0,200603,Schools Medicaid Administrative Claims,2014,actual,227295
2017,3AF0,200603,Schools Medicaid Administrative Claims,2015,actual,116070
2017,3AF0,200603,Schools Medicaid Administrative Claims,2016,actual,255925
2017,3AF0,200603,Schools Medicaid Administrative Claims,2017,actual,204676
2017,3AF0,200603,Schools Medicaid Administrative Claims,2018,appropriation,0
2017,3AF0,200603,Schools Medicaid Administrative Claims,2019,appropriation,0
2017,3AF0,657601,Schools Medicaid Administrative Claims,2014,actual,0
2017,3AF0,657601,Schools Medicaid Administrative Claims,2015,actual,0
2017,3AF0,657601,Schools Medicaid Administrative Claims,2016,actual,0
2017,3AF0,657601,Schools Medicaid Administrative Claims,2017,actual,0
2017,3AF0,657601,Schools Medicaid Administrative Claims,2018,appropriation,750000
2017,3AF0,657601,Schools Medicaid Administrative Claims,2019,appropriation,750000
2017,3AN0,200671,School Improvement Grants,2014,actual,25453443
2017,3AN0,200671,School Improvement Grants,2015,actual,14062747
2017,3AN0,200671,School Improvement Grants,2016,actual,11344492
2017,3AN0,200671,School Improvement Grants,2017,actual,9246388
2017,3AN0,200671,School Improvement Grants,2018,appropriation,25000000
2017,3AN0,200671,School Improvement Grants,2019,appropriation,25000000
2017,3AX0,200698,Improving Health and Educational Outcomes of Young People,2014,actual,35424
2017,3AX0,200698,Improving Health and Educational Outcomes of Young People,2015,actual,0
2017,3AX0,200698,Improving Health and Educational Outcomes of Young People,2016,actual,0
2017,3AX0,200698,Improving Health and Educational Outcomes of Young People,2017,actual,0
2017,3AX0,200698,Improving Health and Educational Outcomes of Young People,2018,appropriation,0
2017,3AX0,200698,Improving Health and Educational Outcomes of Young People,2019,appropriation,0
2017,3BK0,200628,Longitudinal Data Systems,2014,actual,875462
2017,3BK0,200628,Longitudinal Data Systems,2015,actual,405825
2017,3BK0,200628,Longitudinal Data Systems,2016,actual,194
2017,3BK0,200628,Longitudinal Data Systems,2017,actual,0
2017,3BK0,200628,Longitudinal Data Systems,2018,appropriation,0
2017,3BK0,200628,Longitudinal Data Systems,2019,appropriation,0
2017,3C50,200661,Early Childhood Education,2014,actual,11651075
2017,3C50,200661,Early Childhood Education,2015,actual,9989037
2017,3C50,200661,Early Childhood Education,2016,actual,11205896
2017,3C50,200661,Early Childhood Education,2017,actual,12220230
2017,3C50,200661,Early Childhood Education,2018,appropriation,12555000
2017,3C50,200661,Early Childhood Education,2019,appropriation,12555000
2017,3CG0,200646,Teacher Incentive,2014,actual,7305559
2017,3CG0,200646,Teacher Incentive,2015,actual,12949824
2017,3CG0,200646,Teacher Incentive,2016,actual,10688930
2017,3CG0,200646,Teacher Incentive,2017,actual,1441033
2017,3CG0,200646,Teacher Incentive,2018,appropriation,0
2017,3CG0,200646,Teacher Incentive,2019,appropriation,0
2017,3D10,200664,Drug Free Schools,2014,actual,0
2017,3D10,200664,Drug Free Schools,2015,actual,31315
2017,3D10,200664,Drug Free Schools,2016,actual,475334
2017,3D10,200664,Drug Free Schools,2017,actual,443400
2017,3D10,200664,Drug Free Schools,2018,appropriation,0
2017,3D10,200664,Drug Free Schools,2019,appropriation,0
2017,3D20,200667,Math Science Partnerships,2014,actual,3814974
2017,3D20,200667,Math Science Partnerships,2015,actual,5492400
2017,3D20,200667,Math Science Partnerships,2016,actual,5998133
2017,3D20,200667,Math Science Partnerships,2017,actual,6132431
2017,3D20,200667,Math Science Partnerships,2018,appropriation,7000000
2017,3D20,200667,Math Science Partnerships,2019,appropriation,7000000
2017,3DP0,200652,Title I School Improvement - Federal Stimulus,2014,actual,7028162
2017,3DP0,200652,Title I School Improvement - Federal Stimulus,2015,actual,570
2017,3DP0,200652,Title I School Improvement - Federal Stimulus,2016,actual,0
2017,3DP0,200652,Title I School Improvement - Federal Stimulus,2017,actual,0
2017,3DP0,200652,Title I School Improvement - Federal Stimulus,2018,appropriation,0
2017,3DP0,200652,Title I School Improvement - Federal Stimulus,2019,appropriation,0
2017,3EC0,200653,Teacher Incentive - Federal Stimulus,2014,actual,2110582
2017,3EC0,200653,Teacher Incentive - Federal Stimulus,2015,actual,0
2017,3EC0,200653,Teacher Incentive - Federal Stimulus,2016,actual,0
2017,3EC0,200653,Teacher Incentive - Federal Stimulus,2017,actual,0
2017,3EC0,200653,Teacher Incentive - Federal Stimulus,2018,appropriation,0
2017,3EC0,200653,Teacher Incentive - Federal Stimulus,2019,appropriation,0
2017,3EH0,200620,Migrant Education,2014,actual,2678076
2017,3EH0,200620,Migrant Education,2015,actual,2193187
2017,3EH0,200620,Migrant Education,2016,actual,2260900
2017,3EH0,200620,Migrant Education,2017,actual,2596697
2017,3EH0,200620,Migrant Education,2018,appropriation,2500000
2017,3EH0,200620,Migrant Education,2019,appropriation,2500000
2017,3EJ0,200622,Homeless Children Education,2014,actual,2542530
2017,3EJ0,200622,Homeless Children Education,2015,actual,2457979
2017,3EJ0,200622,Homeless Children Education,2016,actual,2473514
2017,3EJ0,200622,Homeless Children Education,2017,actual,2503999
2017,3EJ0,200622,Homeless Children Education,2018,appropriation,2600000
2017,3EJ0,200622,Homeless Children Education,2019,appropriation,2600000
2017,3EK0,200637,Advanced Placement,2014,actual,360567
2017,3EK0,200637,Advanced Placement,2015,actual,391892
2017,3EK0,200637,Advanced Placement,2016,actual,431421
2017,3EK0,200637,Advanced Placement,2017,actual,453488
2017,3EK0,200637,Advanced Placement,2018,appropriation,0
2017,3EK0,200637,Advanced Placement,2019,appropriation,0
2017,3EN0,200655,State Data Systems - Federal Stimulus,2014,actual,539135
2017,3EN0,200655,State Data Systems - Federal Stimulus,2015,actual,1096773
2017,3EN0,200655,State Data Systems - Federal Stimulus,2016,actual,53029
2017,3EN0,200655,State Data Systems - Federal Stimulus,2017,actual,0
2017,3EN0,200655,State Data Systems - Federal Stimulus,2018,appropriation,0
2017,3EN0,200655,State Data Systems - Federal Stimulus,2019,appropriation,0
2017,3FD0,200665,Race to the Top,2014,actual,119936684
2017,3FD0,200665,Race to the Top,2015,actual,59735920
2017,3FD0,200665,Race to the Top,2016,actual,16521499
2017,3FD0,200665,Race to the Top,2017,actual,0
2017,3FD0,200665,Race to the Top,2018,appropriation,0
2017,3FD0,200665,Race to the Top,2019,appropriation,0
2017,3FN0,200672,Early Learning Challenge - Race to the Top,2014,actual,7066797
2017,3FN0,200672,Early Learning Challenge - Race to the Top,2015,actual,6335596
2017,3FN0,200672,Early Learning Challenge - Race to the Top,2016,actual,5973223
2017,3FN0,200672,Early Learning Challenge - Race to the Top,2017,actual,8700600
2017,3FN0,200672,Early Learning Challenge - Race to the Top,2018,appropriation,0
2017,3FN0,200672,Early Learning Challenge - Race to the Top,2019,appropriation,0
2017,3GE0,200674,Summer Food Service Program,2014,actual,11415575
2017,3GE0,200674,Summer Food Service Program,2015,actual,11268387
2017,3GE0,200674,Summer Food Service Program,2016,actual,11247128
2017,3GE0,200674,Summer Food Service Program,2017,actual,12370768
2017,3GE0,200674,Summer Food Service Program,2018,appropriation,14856635
2017,3GE0,200674,Summer Food Service Program,2019,appropriation,14856635
2017,3GF0,200675,Miscellaneous Nutrition Grants,2014,actual,171120
2017,3GF0,200675,Miscellaneous Nutrition Grants,2015,actual,87255
2017,3GF0,200675,Miscellaneous Nutrition Grants,2016,actual,489690
2017,3GF0,200675,Miscellaneous Nutrition Grants,2017,actual,742442
2017,3GF0,200675,Miscellaneous Nutrition Grants,2018,appropriation,0
2017,3GF0,200675,Miscellaneous Nutrition Grants,2019,appropriation,0
2017,3GG0,200676,Fresh Fruit and Vegetable Program,2014,actual,3775953
2017,3GG0,200676,Fresh Fruit and Vegetable Program,2015,actual,3706172
2017,3GG0,200676,Fresh Fruit and Vegetable Program,2016,actual,4091490
2017,3GG0,200676,Fresh Fruit and Vegetable Program,2017,actual,5109361
2017,3GG0,200676,Fresh Fruit and Vegetable Program,2018,appropriation,4677340
2017,3GG0,200676,Fresh Fruit and Vegetable Program,2019,appropriation,4677340
2017,3GP0,200600,School Climate Transformation,2014,actual,0
2017,3GP0,200600,School Climate Transformation,2015,actual,128901
2017,3GP0,200600,School Climate Transformation,2016,actual,220941
2017,3GP0,200600,School Climate Transformation,2017,actual,248268
2017,3GP0,200600,School Climate Transformation,2018,appropriation,0
2017,3GP0,200600,School Climate Transformation,2019,appropriation,0
2017,3GQ0,200679,Project Aware,2014,actual,0
2017,3GQ0,200679,Project Aware,2015,actual,526221
2017,3GQ0,200679,Project Aware,2016,actual,1170676
2017,3GQ0,200679,Project Aware,2017,actual,1662900
2017,3GQ0,200679,Project Aware,2018,appropriation,0
2017,3GQ0,200679,Project Aware,2019,appropriation,0
2017,3GZ0,200609,JAVITS,2014,actual,0
2017,3GZ0,200609,JAVITS,2015,actual,0
2017,3GZ0,200609,JAVITS,2016,actual,24467
2017,3GZ0,200609,JAVITS,2017,actual,428648
2017,3GZ0,200609,JAVITS,2018,appropriation,0
2017,3GZ0,200609,JAVITS,2019,appropriation,0
2017,3H90,200605,Head Start Collaboration Project,2014,actual,236649
2017,3H90,200605,Head Start Collaboration Project,2015,actual,233091
2017,3H90,200605,Head Start Collaboration Project,2016,actual,181365
2017,3H90,200605,Head Start Collaboration Project,2017,actual,224287
2017,3H90,200605,Head Start Collaboration Project,2018,appropriation,0
2017,3H90,200605,Head Start Collaboration Project,2019,appropriation,0
2017,3HF0,200649,Federal Education Grants,2014,actual,0
2017,3HF0,200649,Federal Education Grants,2015,actual,0
2017,3HF0,200649,Federal Education Grants,2016,actual,0
2017,3HF0,200649,Federal Education Grants,2017,actual,0
2017,3HF0,200649,Federal Education Grants,2018,appropriation,6364327
2017,3HF0,200649,Federal Education Grants,2019,appropriation,6364327
2017,3HI0,200634,Student Support and Academic Enrichment,2014,actual,0
2017,3HI0,200634,Student Support and Academic Enrichment,2015,actual,0
2017,3HI0,200634,Student Support and Academic Enrichment,2016,actual,0
