county,district_irn,district_name,building_irn,building_name,grade_levels,open_closed,designated,option_a_academic_distress,option_b_pi_and_title1,academic_distress_school,bottom_20_pi_two_of_two,bottom_20_pi_2122,bottom_20_pi_2223,title1_at_least_20_three_years,title1_share_2122,title1_share_2223,title1_share_2324,title1_average
Preble,091397,Tri-County North Local,037697,Tri-County North High School,9-12,Open,no,no,no,no,no,no,no,no,0.108349900596421,0.106614017769003,0.132543103448276,0.1158356739379
Preble,091397,Tri-County North Local,038398,Tri-County North Middle School,5-8,Open,no,no,no,no,no,no,no,no,0.108349900596421,0.106614017769003,0.132543103448276,0.1158356739379
Putnam,049312,Columbus Grove Local,007096,Columbus Grove Elementary School,K-4,Open,no,no,no,no,no,no,no,no,0.095566502463054,0.096172718351325,0.094025465230166,0.095254895348182
Putnam,049312,Columbus Grove Local,007104,Columbus Grove High School,9-12,Open,no,no,no,no,no,no,no,no,0.095566502463054,0.096172718351325,0.094025465230166,0.095254895348182
Putnam,049312,Columbus Grove Local,038307,Columbus Grove Middle School,5-8,Open,no,no,no,no,no,no,no,no,0.095566502463054,0.096172718351325,0.094025465230166,0.095254895348182
Putnam,049320,Continental Local,007260,Continental Local Elementary School,K-6,Open,no,no,no,no,no,no,no,no,0.103565365025467,0.086294416243655,0.086816720257235,0.092225500508786
Putnam,049320,Continental Local,007278,Continental Local High School,7-12,Open,no,no,no,no,no,no,no,no,0.103565365025467,0.086294416243655,0.086816720257235,0.092225500508786
Putnam,049338,Jennings Local,012617,Fort Jennings Elementary School,K-5,Open,no,no,no,no,no,no,no,no,0.021108179419525,0.034210526315789,0.062992125984252,0.039436943906522
Putnam,049338,Jennings Local,012625,Fort Jennings High School,6-12,Open,no,no,no,no,no,no,no,no,0.021108179419525,0.034210526315789,0.062992125984252,0.039436943906522
Putnam,049346,Kalida Local,018598,Kalida Elementary School,K-4,Open,no,no,no,no,no,no,no,no,0.050520059435364,0.034023668639053,0.031298904538341,0.038614210870919
Putnam,049346,Kalida Local,018606,Kalida High School,5-12,Open,no,no,no,no,no,no,no,no,0.050520059435364,0.034023668639053,0.031298904538341,0.038614210870919
Putnam,049353,Leipsic Local,020131,Leipsic Elementary School,K-5,Open,no,no,no,no,no,no,no,no,0.131054131054131,0.115056818181818,0.119015047879617,0.121708665705189
Putnam,049353,Leipsic Local,020149,Leipsic High School,6-12,Open,no,no,no,no,no,no,no,no,0.131054131054131,0.115056818181818,0.119015047879617,0.121708665705189
Putnam,049361,Miller City-New Cleveland Local,024802,Miller City Elementary School,K-5,Open,no,no,no,no,no,no,no,no,0.0390625,0.041450777202072,0.032786885245902,0.037766720815991
Putnam,049361,Miller City-New Cleveland Local,024810,Miller City High School,9-12,Open,no,no,no,no,no,no,no,no,0.0390625,0.041450777202072,0.032786885245902,0.037766720815991
Putnam,049361,Miller City-New Cleveland Local,026682,Miller City Middle School,6-8,Open,no,no,no,no,no,no,no,no,0.0390625,0.041450777202072,0.032786885245902,0.037766720815991
Putnam,049379,Ottawa-Glandorf Local,013508,Glandorf Elementary School,K-8,Open,no,no,no,no,no,no,no,no,0.065773447015834,0.057142857142857,0.052335396736072,0.058417233631588
Putnam,049379,Ottawa-Glandorf Local,028878,Ottawa Elementary School,K-8,Open,no,no,no,no,no,no,no,no,0.065773447015834,0.057142857142857,0.052335396736072,0.058417233631588
Putnam,049379,Ottawa-Glandorf Local,028910,Ottawa-Glandorf High School,9-12,Open,no,no,no,no,no,no,no,no,0.065773447015834,0.057142857142857,0.052335396736072,0.058417233631588
Putnam,049387,Ottoville Local,028928,Ottoville Elementary School,K-6,Open,no,no,no,no,no,no,no,no,0.023605150214592,0.025641025641026,0.036402569593148,0.028549581816255
Putnam,049387,Ottoville Local,028936,Ottoville High School,7-12,Open,no,no,no,no,no,no,no,no,0.023605150214592,0.025641025641026,0.036402569593148,0.028549581816255
Putnam,049395,Pandora-Gilboa Local,013458,Pandora-Gilboa Middle School,5-8,Open,no,no,no,no,no,no,no,no,0.04582651391162,0.052032520325203,0.073313782991202,0.057057605742675
Putnam,049395,Pandora-Gilboa Local,029066,Pandora-Gilboa Elementary School,K-4,Open,no,no,no,no,no,no,no,no,0.04582651391162,0.052032520325203,0.073313782991202,0.057057605742675
Putnam,049395,Pandora-Gilboa Local,029074,Pandora-Gilboa High School,9-12,Open,no,no,no,no,no,no,no,no,0.04582651391162,0.052032520325203,0.073313782991202,0.057057605742675
Richland,044297,Mansfield City,003624,Malabar Intermediate School,3-6,Open,yes,no,yes,no,yes,yes,yes,yes,0.336590229312064,0.275786539227399,0.332074759297716,0.314817175945726
Richland,044297,Mansfield City,010158,Mansfield Spanish Immersion School,K-8,Open,no,no,no,no,no,no,no,yes,0.336590229312064,0.275786539227399,0.332074759297716,0.314817175945726
Richland,044297,Mansfield City,015745,Springmill STEM Elementary,K-6,Open,no,no,no,no,no,yes,no,yes,0.336590229312064,0.275786539227399,0.332074759297716,0.314817175945726
Richland,044297,Mansfield City,019565,Tyger Digital Academy,K-12,Open,yes,no,yes,no,yes,yes,yes,yes,0.336590229312064,0.275786539227399,0.332074759297716,0.314817175945726
Richland,044297,Mansfield City,022301,Mansfield Middle School,7-8,Open,yes,no,yes,no,yes,yes,yes,yes,0.336590229312064,0.275786539227399,0.332074759297716,0.314817175945726
Richland,044297,Mansfield City,022483,Mansfield Senior High School,9-12;SN,Open,yes,no,yes,no,yes,yes,yes,yes,0.336590229312064,0.275786539227399,0.332074759297716,0.314817175945726
Richland,044297,Mansfield City,034405,Sherman Elementary School,K-2;P,Open,yes,no,yes,no,yes,yes,yes,yes,0.336590229312064,0.275786539227399,0.332074759297716,0.314817175945726
Richland,044297,Mansfield City,041962,Woodland Elementary School,K-2,Open,yes,no,yes,no,yes,yes,yes,yes,0.336590229312064,0.275786539227399,0.332074759297716,0.314817175945726
Richland,044776,Shelby City,008730,Shelby Elementary School,K-5;P,Open,no,no,no,no,no,no,no,no,0.140573577809121,0.123185011709602,0.157105030891439,0.140287873470054
Richland,044776,Shelby City,034298,Shelby Middle School,6-8,Open,no,no,no,no,no,no,no,no,0.140573577809121,0.123185011709602,0.157105030891439,0.140287873470054
Richland,044776,Shelby City,034306,Shelby High School,9-12,Open,no,no,no,no,no,no,no,no,0.140573577809121,0.123185011709602,0.157105030891439,0.140287873470054
Richland,049411,Clear Fork Valley Local,002279,Bellville Elementary School,K-5,Open,no,no,no,no,no,no,no,no,0.118102114492006,0.095482546201232,0.098000975134081,0.103861878609106
Richland,049411,Clear Fork Valley Local,004390,Butler Elementary School,K-5,Open,no,no,no,no,no,no,no,no,0.118102114492006,0.095482546201232,0.098000975134081,0.103861878609106
Richland,049411,Clear Fork Valley Local,006551,Clear Fork High School,9-12,Open,no,no,no,no,no,no,no,no,0.118102114492006,0.095482546201232,0.098000975134081,0.103861878609106
Richland,049411,Clear Fork Valley Local,134692,Clear Fork Middle School,6-8,Open,no,no,no,no,no,no,no,no,0.118102114492006,0.095482546201232,0.098000975134081,0.103861878609106
Richland,049429,Crestview Local,007674,Crestview High School,9-12,Open,no,no,no,no,no,no,no,no,0.206762028608583,0.152895250487964,0.161149281698938,0.173602186931828
Richland,049429,Crestview Local,033639,Crestview Elementary School,K-4;P,Open,no,no,no,no,no,no,no,no,0.206762028608583,0.152895250487964,0.161149281698938,0.173602186931828
Richland,049429,Crestview Local,037796,Crestview Middle School,5-8,Open,no,no,no,no,no,no,no,no,0.206762028608583,0.152895250487964,0.161149281698938,0.173602186931828
Richland,049437,Lexington Local,005496,Central Elementary School,2-3,Open,no,no,no,no,no,no,no,no,0.087443946188341,0.076435495898583,0.086571233810498,0.083483558632474
Richland,049437,Lexington Local,020255,Lexington High School,9-12,Open,no,no,no,no,no,no,no,no,0.087443946188341,0.076435495898583,0.086571233810498,0.083483558632474
Richland,049437,Lexington Local,040659,Western Elementary School,K-1,Open,no,no,no,no,no,no,no,no,0.087443946188341,0.076435495898583,0.086571233810498,0.083483558632474
Richland,049437,Lexington Local,062372,Lexington Junior High School,7-8,Open,no,no,no,no,no,no,no,no,0.087443946188341,0.076435495898583,0.086571233810498,0.083483558632474
Richland,049437,Lexington Local,064626,Eastern Elementary School,4-6,Open,no,no,no,no,no,no,no,no,0.087443946188341,0.076435495898583,0.086571233810498,0.083483558632474
Richland,049445,Lucas Local,021709,Lucas Elementary School,K-5,Open,no,no,no,no,no,no,no,no,0.124600638977636,0.097133757961783,0.101200686106346,0.107645027681922
Richland,049445,Lucas Local,021717,Lucas High School,8-12,Open,no,no,no,no,no,no,no,no,0.124600638977636,0.097133757961783,0.101200686106346,0.107645027681922
Richland,049445,Lucas Local,083873,Lucas Heritage Middle School,6-7,Open,no,no,no,no,no,no,no,no,0.124600638977636,0.097133757961783,0.101200686106346,0.107645027681922
Richland,049452,Madison Local,009704,Eastview Elementary School,K-4,Open,no,no,no,no,no,no,no,no,0.209488601355515,0.166666666666667,0.198118753674309,0.19142467389883
Richland,049452,Madison Local,022103,Madison Middle School,5-8,Open,no,no,no,no,no,no,no,no,0.209488601355515,0.166666666666667,0.198118753674309,0.19142467389883
Richland,049452,Madison Local,022152,Madison South Elementary School,K-4;P,Open,no,no,no,no,no,no,yes,no,0.209488601355515,0.166666666666667,0.198118753674309,0.19142467389883
Richland,049452,Madison Local,022178,Madison High School,9-12,Open,no,no,no,no,no,no,no,no,0.209488601355515,0.166666666666667,0.198118753674309,0.19142467389883
Richland,049452,Madison Local,024646,Mifflin Elementary School,K-4,Open,no,no,no,no,no,no,no,no,0.209488601355515,0.166666666666667,0.198118753674309,0.19142467389883
Richland,049460,Plymouth-Shiloh Local,030429,Plymouth High School,9-12,Open,no,no,no,no,no,no,no,no,0.20706106870229,0.151428571428571,0.148183556405354,0.168891065512072
Richland,049460,Plymouth-Shiloh Local,034447,Shiloh Middle School,5-8,Open,no,no,no,no,no,no,no,no,0.20706106870229,0.151428571428571,0.148183556405354,0.168891065512072
Richland,049460,Plymouth-Shiloh Local,098731,Shiloh Elementary School,K-4;P,Open,no,no,no,no,no,no,no,no,0.20706106870229,0.151428571428571,0.148183556405354,0.168891065512072
Richland,049478,Ontario Local,028670,Ontario High School,9-12,Open,no,no,no,no,no,no,no,no,0.094602114635504,0.077605321507761,0.100849256900212,0.091018897681159
Richland,049478,Ontario Local,028688,Ontario Middle School,6-8,Open,no,no,no,no,no,no,no,no,0.094602114635504,0.077605321507761,0.100849256900212,0.091018897681159
Richland,049478,Ontario Local,139485,Stingel Elementary School,K-5;P,Open,no,no,no,no,no,no,no,no,0.094602114635504,0.077605321507761,0.100849256900212,0.091018897681159
Ross,043745,Chillicothe City,006296,Chillicothe High School,9-12,Open,yes,no,yes,no,yes,yes,yes,yes,0.260506706408346,0.242569798859201,0.275998866534429,0.259691790600659
Ross,043745,Chillicothe City,025841,Chillicothe Primary School,K-2,Open,no,no,no,no,no,no,yes,yes,0.260506706408346,0.242569798859201,0.275998866534429,0.259691790600659
Ross,043745,Chillicothe City,034736,Chillicothe Middle School,7-8,Open,yes,no,yes,no,yes,yes,yes,yes,0.260506706408346,0.242569798859201,0.275998866534429,0.259691790600659
Ross,043745,Chillicothe City,037234,Chillicothe Intermediate School,3-6,Open,no,no,no,no,no,no,no,yes,0.260506706408346,0.242569798859201,0.275998866534429,0.259691790600659
Ross,049494,Adena Local,000208,Adena High School,9-12,Open,no,no,no,no,no,no,no,no,0.165217391304348,0.152230971128609,0.174962292609351,0.164136885014103
Ross,049494,Adena Local,012096,Adena Elementary School,K-5;P,Open,no,no,no,no,no,no,no,no,0.165217391304348,0.152230971128609,0.174962292609351,0.164136885014103
Ross,049494,Adena Local,123547,Adena Middle School,6-8,Open,no,no,no,no,no,no,no,no,0.165217391304348,0.152230971128609,0.174962292609351,0.164136885014103
Ross,049502,Huntington Local,017137,Huntington Elementary School,K-4,Open,no,no,no,no,no,no,no,yes,0.223607647547797,0.186767169179229,0.223327305605787,0.211234040777604
Ross,049502,Huntington Local,017160,Huntington High School,9-12,Open,no,no,no,no,no,no,no,yes,0.223607647547797,0.186767169179229,0.223327305605787,0.211234040777604
Ross,049502,Huntington Local,137265,Huntington Middle School,5-8,Open,no,no,no,no,no,yes,no,yes,0.223607647547797,0.186767169179229,0.223327305605787,0.211234040777604
Ross,049510,Paint Valley Local,001453,Paint Valley Middle School,6-8,Open,no,no,no,no,no,yes,no,yes,0.223658051689861,0.194831013916501,0.22680412371134,0.215097729772567
Ross,049510,Paint Valley Local,029025,Paint Valley High School,9-12,Open,no,no,no,no,no,no,no,yes,0.223658051689861,0.194831013916501,0.22680412371134,0.215097729772567
Ross,049510,Paint Valley Local,037689,Paint Valley Elementary,K-5;P,Open,no,no,no,no,no,no,no,yes,0.223658051689861,0.194831013916501,0.22680412371134,0.215097729772567
Ross,049528,Southeastern Local,016055,Southeastern Middle School,5-8,Open,no,no,no,no,no,no,no,no,0.147482014388489,0.145833333333333,0.17511961722488,0.156144988315568
Ross,049528,Southeastern Local,021295,Southeastern Elementary School,K-4;P,Open,no,no,no,no,no,no,no,no,0.147482014388489,0.145833333333333,0.17511961722488,0.156144988315568
Ross,049528,Southeastern Local,035204,Southeastern High School,9-12,Open,no,no,no,no,no,no,no,no,0.147482014388489,0.145833333333333,0.17511961722488,0.156144988315568
Ross,049536,Union-Scioto Local,000231,Unioto Elementary,K-5;P,Open,no,no,no,no,no,no,no,no,0.18706942236354,0.163002680965147,0.210361067503925,0.186811056944204
Ross,049536,Union-Scioto Local,037861,Unioto High School,9-12,Open,no,no,no,no,no,no,no,no,0.18706942236354,0.163002680965147,0.210361067503925,0.186811056944204
Ross,049536,Union-Scioto Local,065532,Unioto Middle School,6-8,Open,no,no,no,no,no,no,no,no,0.18706942236354,0.163002680965147,0.210361067503925,0.186811056944204
Ross,049544,Zane Trace Local,005736,Zane Trace Elementary School,K-4,Open,no,no,no,no,no,no,no,no,0.135897435897436,0.131697869593286,0.152607855763039,0.14006772041792
Ross,049544,Zane Trace Local,019117,Zane Trace Middle School,5-8,Open,no,no,no,no,no,no,no,no,0.135897435897436,0.131697869593286,0.152607855763039,0.14006772041792
Ross,049544,Zane Trace Local,042572,Zane Trace High School,9-12,Open,no,no,no,no,no,no,no,no,0.135897435897436,0.131697869593286,0.152607855763039,0.14006772041792
Sandusky,044016,Fremont City,001172,Atkinson Elementary School,K-5,Open,no,no,no,no,no,no,no,no,0.146202670168527,0.155619596541787,0.203875134553283,0.168565800421199
Sandusky,044016,Fremont City,007815,Croghan Elementary School,K-5,Open,no,no,no,no,no,no,no,no,0.146202670168527,0.155619596541787,0.203875134553283,0.168565800421199
Sandusky,044016,Fremont City,012492,Fremont Middle School,6-8,Open,no,no,no,no,no,no,no,no,0.146202670168527,0.155619596541787,0.203875134553283,0.168565800421199
Sandusky,044016,Fremont City,012500,Fremont Ross High School,9-12,Open,no,no,no,no,no,yes,no,no,0.146202670168527,0.155619596541787,0.203875134553283,0.168565800421199
Sandusky,044016,Fremont City,021774,Lutz Elementary School,K-5,Open,no,no,no,no,no,no,no,no,0.146202670168527,0.155619596541787,0.203875134553283,0.168565800421199
Sandusky,044016,Fremont City,028852,Otis Elementary School,K-5,Open,no,no,no,no,no,no,no,no,0.146202670168527,0.155619596541787,0.203875134553283,0.168565800421199
Sandusky,045302,Clyde-Green Springs Exempted Village,006783,McPherson Middle School,5-8,Open,no,no,no,no,no,no,no,no,0.121240601503759,0.111269614835949,0.155523944997629,0.129344720445779
Sandusky,045302,Clyde-Green Springs Exempted Village,006791,Clyde High School,9-12,Open,no,no,no,no,no,no,no,no,0.121240601503759,0.111269614835949,0.155523944997629,0.129344720445779
Sandusky,045302,Clyde-Green Springs Exempted Village,014399,Green Springs Elementary School,K-5,Open,no,no,no,no,no,no,no,no,0.121240601503759,0.111269614835949,0.155523944997629,0.129344720445779
Sandusky,045302,Clyde-Green Springs Exempted Village,033241,Clyde Elementary School,K-3;P,Open,no,no,no,no,no,no,no,no,0.121240601503759,0.111269614835949,0.155523944997629,0.129344720445779
Sandusky,045385,Gibsonburg Exempted Village,013425,James J Hilfiker Elementary School,K-5;P,Open,no,no,no,no,no,no,no,no,0.073144104803493,0.085082872928177,0.108419838523645,0.088882272085105
Sandusky,045385,Gibsonburg Exempted Village,013433,Gibsonburg High School,9-12,Open,no,no,no,no,no,no,no,no,0.073144104803493,0.085082872928177,0.108419838523645,0.088882272085105
Sandusky,045385,Gibsonburg Exempted Village,124727,Gibsonburg Middle School,6-8,Open,no,no,no,no,no,no,no,no,0.073144104803493,0.085082872928177,0.108419838523645,0.088882272085105
Sandusky,049569,Lakota Local,017764,Lakota Middle School,5-8,Open,no,no,no,no,no,no,no,no,0.113058720420684,0.096830985915493,0.10126582278481,0.103718509706996
Sandusky,049569,Lakota Local,019711,Lakota Elementary School,K-4;P,Open,no,no,no,no,no,no,no,no,0.113058720420684,0.096830985915493,0.10126582278481,0.103718509706996
Sandusky,049569,Lakota Local,019745,Lakota High School,9-12,Open,no,no,no,no,no,no,no,no,0.113058720420684,0.096830985915493,0.10126582278481,0.103718509706996
Sandusky,049577,Woodmore Local,015151,Woodmore Middle School,5-8,Open,no,no,no,no,no,no,no,no,0.080229226361031,0.078336557059961,0.073006724303554,0.077190835908182
Sandusky,049577,Woodmore Local,042036,Woodmore Elementary School,K-4;P,Open,no,no,no,no,no,no,no,no,0.080229226361031,0.078336557059961,0.073006724303554,0.077190835908182
Sandusky,049577,Woodmore Local,042044,Woodmore High School,9-12,Open,no,no,no,no,no,no,no,no,0.080229226361031,0.078336557059961,0.073006724303554,0.077190835908182
Scioto,044461,New Boston Local,013730,Glenwood High School,7-12,Open,no,no,no,no,no,no,no,yes,0.44,0.411764705882353,0.465181058495822,0.438981921459392
Scioto,044461,New Boston Local,028159,Oak Intermediate Elementary School,4-6,Open,no,no,no,no,no,no,no,yes,0.44,0.411764705882353,0.465181058495822,0.438981921459392
Scioto,044461,New Boston Local,035774,Stanton Primary Elementary School,K-3;P,Open,no,no,no,no,no,no,yes,yes,0.44,0.411764705882353,0.465181058495822,0.438981921459392
Scioto,044669,Portsmouth City,015198,East Portsmouth Elementary,K-6;P,Open,yes,no,yes,no,yes,yes,yes,yes,0.400623268698061,0.385714285714286,0.464959568733154,0.4170990410485
Scioto,044669,Portsmouth City,030569,Portsmouth Junior High School/Portsmouth High School,7-12,Open,yes,no,yes,no,yes,yes,yes,yes,0.400623268698061,0.385714285714286,0.464959568733154,0.4170990410485
Scioto,044669,Portsmouth City,140350,Portsmouth Elementary,K-6;P,Open,yes,no,yes,no,yes,yes,yes,yes,0.400623268698061,0.385714285714286,0.464959568733154,0.4170990410485
Scioto,049593,Bloom-Vernon Local,002873,South Webster Jr/Sr High School,7-12,Open,no,no,no,no,no,no,no,no,0.178359096313912,0.149521531100478,0.215123859191656,0.181001495535349
Scioto,049593,Bloom-Vernon Local,038372,Bloom-Vernon Elementary School,K-6;P,Open,no,no,no,no,no,no,no,no,0.178359096313912,0.149521531100478,0.215123859191656,0.181001495535349
Scioto,049601,Clay Local,006502,Clay High School,9-12,Open,no,no,no,no,no,no,no,yes,0.278810408921933,0.239252336448598,0.298372513562387,0.272145086310973
Scioto,049601,Clay Local,032706,Clay Elementary School,K-5;P,Open,no,no,no,no,no,no,no,yes,0.278810408921933,0.239252336448598,0.298372513562387,0.272145086310973
Scioto,049601,Clay Local,032938,Clay Middle School,6-8,Open,no,no,no,no,no,no,no,yes,0.278810408921933,0.239252336448598,0.298372513562387,0.272145086310973
Scioto,049619,Green Local,014340,Green Elementary School,K-6,Open,no,no,no,no,no,no,no,yes,0.23371104815864,0.203994293865906,0.261380323054332,0.233028555026293
Scioto,049619,Green Local,014373,Green High School,7-12,Open,no,no,no,no,no,no,no,yes,0.23371104815864,0.203994293865906,0.261380323054332,0.233028555026293
Scioto,049619,Green Local,122127,Green Primary Elementary School,K-2,Closed,no,no,no,no,no,no,no,yes,0.23371104815864,0.203994293865906,0.261380323054332,0.233028555026293
Scioto,049627,Minford Local,025072,Minford Primary Elementary School,K-3;P,Open,no,no,no,no,no,no,no,yes,0.210834553440703,0.199558173784978,0.236259814418273,0.215550847214651
Scioto,049627,Minford Local,025080,Minford High School,9-12,Open,no,no,no,no,no,no,no,yes,0.210834553440703,0.199558173784978,0.236259814418273,0.215550847214651
Scioto,049627,Minford Local,036517,Minford Middle School,4-8,Open,no,no,no,no,no,no,no,yes,0.210834553440703,0.199558173784978,0.236259814418273,0.215550847214651
Scioto,049635,Northwest Local,027854,Northwest High School,9-12,Open,no,no,no,no,no,no,no,yes,0.244910179640719,0.223493975903614,0.279279279279279,0.249227811607871
Scioto,049635,Northwest Local,120261,Northwest Middle School,6-8,Open,no,no,no,no,no,no,no,yes,0.244910179640719,0.223493975903614,0.279279279279279,0.249227811607871
Scioto,049635,Northwest Local,120279,Northwest Elementary School,K-5;P,Open,no,no,no,no,no,no,no,yes,0.244910179640719,0.223493975903614,0.279279279279279,0.249227811607871
Scioto,049643,Valley Local,038075,Valley Elementary School,K-4;P,Open,no,no,no,no,no,no,no,yes,0.219298245614035,0.194260485651214,0.24197247706422,0.21851040277649
Scioto,049643,Valley Local,038125,Valley High School,9-12,Open,no,no,no,no,no,no,no,yes,0.219298245614035,0.194260485651214,0.24197247706422,0.21851040277649
Scioto,049643,Valley Local,038133,Valley Middle School,5-8,Open,no,no,no,no,no,no,no,yes,0.219298245614035,0.194260485651214,0.24197247706422,0.21851040277649
Scioto,049650,Washington-Nile Local,030585,Portsmouth West High School,9-12,Open,no,no,no,no,no,no,no,yes,0.271950271950272,0.26192337763878,0.320060105184072,0.284644584924375
Scioto,049650,Washington-Nile Local,125773,Portsmouth West Elementary School,K-4;P,Open,no,no,no,no,no,no,no,yes,0.271950271950272,0.26192337763878,0.320060105184072,0.284644584924375
Scioto,049650,Washington-Nile Local,125781,Portsmouth West Middle School,5-8,Open,no,no,no,no,no,no,no,yes,0.271950271950272,0.26192337763878,0.320060105184072,0.284644584924375
Scioto,049668,Wheelersburg Local,040923,Wheelersburg Elementary School,K-3;P,Open,no,no,no,no,no,no,no,yes,0.19,0.181888544891641,0.234104046242775,0.201997530378138
Scioto,049668,Wheelersburg Local,040931,Wheelersburg High School,9-12,Open,no,no,no,no,no,no,no,yes,0.19,0.181888544891641,0.234104046242775,0.201997530378138
Scioto,049668,Wheelersburg Local,146308,Wheelersburg Middle School,4-8,Open,no,no,no,no,no,no,no,yes,0.19,0.181888544891641,0.234104046242775,0.201997530378138
Seneca,043992,Fostoria City,012039,Fostoria Junior/Senior High School,7-12,Open,yes,no,yes,no,yes,yes,yes,yes,0.241708126036484,0.218098415346122,0.25462962962963,0.238145390337412
Seneca,043992,Fostoria City,031757,Fostoria Elementary School,K-6;P,Open,no,no,no,no,no,no,yes,yes,0.241708126036484,0.218098415346122,0.25462962962963,0.238145390337412
Seneca,044891,Tiffin City Schools,007054,Columbian High School,9-12,Open,no,no,no,no,no,no,no,no,0.137573004542505,0.117511520737327,0.148876404494382,0.134653643258071
Seneca,044891,Tiffin City Schools,019331,Krout 2-3 Elementary,2-3,Open,no,no,no,no,no,no,no,no,0.137573004542505,0.117511520737327,0.148876404494382,0.134653643258071
Seneca,044891,Tiffin City Schools,019784,Tornado Academy,K-12,Open,no,no,no,no,yes,yes,yes,no,0.137573004542505,0.117511520737327,0.148876404494382,0.134653643258071
Seneca,044891,Tiffin City Schools,027268,Noble 4-5 Elementary,4-5,Open,no,no,no,no,no,no,no,no,0.137573004542505,0.117511520737327,0.148876404494382,0.134653643258071
Seneca,044891,Tiffin City Schools,039420,Washington K-1 Elementary School,K-1,Open,no,no,no,no,no,no,no,no,0.137573004542505,0.117511520737327,0.148876404494382,0.134653643258071
Seneca,044891,Tiffin City Schools,040584,Tiffin Middle School,6-8,Open,no,no,no,no,no,no,no,no,0.137573004542505,0.117511520737327,0.148876404494382,0.134653643258071
Seneca,049684,Seneca East Local,001180,Seneca East Elementary,K-5,Open,no,no,no,no,no,no,no,no,0.069686411149826,0.067757009345794,0.090163934426229,0.075869118307283
Seneca,049684,Seneca East Local,001198,Seneca East High School,9-12,Open,no,no,no,no,no,no,no,no,0.069686411149826,0.067757009345794,0.090163934426229,0.075869118307283
Seneca,049684,Seneca East Local,061846,Seneca East Middle School,6-8,Open,no,no,no,no,no,no,no,no,0.069686411149826,0.067757009345794,0.090163934426229,0.075869118307283
Seneca,049700,Hopewell-Loudon Local,016808,Hopewell-Loudon Local Elementary School,K-6,Open,no,no,no,no,no,no,no,no,0.065052950075643,0.056316590563166,0.074966532797858,0.065445357812222
Seneca,049700,Hopewell-Loudon Local,016816,Hopewell-Loudon Local High School,7-12,Open,no,no,no,no,no,no,no,no,0.065052950075643,0.056316590563166,0.074966532797858,0.065445357812222
Seneca,049718,New Riegel Local,026948,New Riegel Elementary School,K-5,Open,no,no,no,no,no,no,no,no,0.06140350877193,0.055882352941177,0.075581395348837,0.064289085687315
Seneca,049718,New Riegel Local,026955,New Riegel High School,6-12,Open,no,no,no,no,no,no,no,no,0.06140350877193,0.055882352941177,0.075581395348837,0.064289085687315
Seneca,049726,Old Fort Local,028498,Old Fort Elementary School Bettsville Campus,K-6;P,Open,no,no,no,no,no,no,no,no,0.085714285714286,0.065259117082534,0.105660377358491,0.085544593385103
Seneca,049726,Old Fort Local,028506,Old Fort High School,7-12,Open,no,no,no,no,no,no,no,no,0.085714285714286,0.065259117082534,0.105660377358491,0.085544593385103
Shelby,044784,Sidney City,010512,Emerson Primary School,K-2,Open,no,no,no,no,no,no,no,no,0.147259468360386,0.157156443176415,0.187813620071685,0.164076510536162
Shelby,044784,Sidney City,019732,Jacket Virtual Academy,3-12,Open,no,no,no,no,no,,yes,no,0.147259468360386,0.157156443176415,0.187813620071685,0.164076510536162
Shelby,044784,Sidney City,021337,Longfellow Primary School,K-2,Open,no,no,no,no,no,no,no,no,0.147259468360386,0.157156443176415,0.187813620071685,0.164076510536162
Shelby,044784,Sidney City,029306,Northwood Intermediate School,3-4,Open,no,no,no,no,no,no,no,no,0.147259468360386,0.157156443176415,0.187813620071685,0.164076510536162
Shelby,044784,Sidney City,034561,Sidney High School,9-12,Open,no,no,no,no,no,no,no,no,0.147259468360386,0.157156443176415,0.187813620071685,0.164076510536162
Shelby,044784,Sidney City,043018,Sidney Middle School,5-8,Open,no,no,no,no,no,no,no,no,0.147259468360386,0.157156443176415,0.187813620071685,0.164076510536162
Shelby,049759,Anna Local,000745,Anna Elementary School,K-5,Open,no,no,no,no,no,no,no,no,0.038327526132404,0.046654929577465,0.044921875,0.043301443569956
Shelby,049759,Anna Local,000752,Anna High School,9-12,Open,no,no,no,no,no,no,no,no,0.038327526132404,0.046654929577465,0.044921875,0.043301443569956
Shelby,049759,Anna Local,142331,Anna Middle School,6-8,Open,no,no,no,no,no,no,no,no,0.038327526132404,0.046654929577465,0.044921875,0.043301443569956
Shelby,049767,Botkins Local,003210,Botkins Elementary School,K-6,Open,no,no,no,no,no,no,no,no,0.046683046683047,0.037220843672457,0.048837209302326,0.044247033219276
Shelby,049767,Botkins Local,003228,Botkins High School,7-12,Open,no,no,no,no,no,no,no,no,0.046683046683047,0.037220843672457,0.048837209302326,0.044247033219276
Shelby,049775,Fairlawn Local,011155,Fairlawn Elementary School,K-5;P,Open,no,no,no,no,no,no,no,no,0.143564356435644,0.13,0.116402116402116,0.129988824279253
Shelby,049775,Fairlawn Local,011163,Fairlawn High School,6-12,Open,no,no,no,no,no,no,no,no,0.143564356435644,0.13,0.116402116402116,0.129988824279253
Shelby,049783,Fort Loramie Local,012633,Fort Loramie Elementary School,K-6,Open,no,no,no,no,no,no,no,no,0.025806451612903,0.027379400260756,0.030193236714976,0.027793029529545
