fiscal_year,sponsor_irn,sponsor_name,county,sponsor_type,stream,sites,enrollment,enrollment_basis,free_lunch,reduced_lunch,identified,claimable
1998,046896,Pickerington Local SD,Fairfield,Unknown,single,8,7970,adm,89,46,0,135
1998,046904,Walnut Township Local SD,Fairfield,Unknown,single,2,712,adm,94,29,0,123
1998,046920,Miami Trace Local SD,Fayette,Unknown,single,10,2945,adm,430,170,0,600
1998,046946,Canal Winchester Local SD,Franklin,Unknown,single,3,2846,adm,224,51,0,275
1998,046953,Hamilton Local SD,Franklin,Unknown,single,4,2671,adm,476,165,0,641
1998,046961,Gahanna-Jefferson City SD,Franklin,Unknown,single,11,6351,adm,263,161,0,424
1998,046979,Groveport Madison Local SD,Franklin,Unknown,single,9,5572,adm,789,345,0,1134
1998,046995,Plain Local SD,Franklin,Unknown,single,2,1300,adm,21,26,0,47
1998,047001,Reynoldsburg City SD,Franklin,Unknown,single,6,2576,adm,345,137,0,482
1998,047019,Hilliard City SD,Franklin,Unknown,single,16,10965,adm,542,279,0,821
1998,047027,Dublin City SD,Franklin,Unknown,single,16,11160,adm,140,81,0,221
1998,047043,Archbold-Area Local SD,Fulton,Unknown,single,3,1534,adm,88,33,0,121
1998,047050,Evergreen Local SD,Fulton,Unknown,single,4,1425,adm,150,87,0,237
1998,047068,Gorham Fayette Local SD,Fulton,Unknown,single,2,502,adm,72,24,0,96
1998,047076,Pettisville School Local SD,Fulton,Unknown,single,1,514,adm,39,21,0,60
1998,047084,Pike-Delta-York Local SD,Fulton,Unknown,single,4,2281,adm,303,136,0,439
1998,047092,Swanton Local SD,Fulton,Unknown,single,4,1598,adm,206,62,0,268
1998,047167,Berkshire Local SD,Geauga,Unknown,single,4,1386,adm,55,57,0,112
1998,047175,Cardinal Local SD,Geauga,Unknown,single,4,1536,adm,175,79,0,254
1998,047183,Chardon Local SD,Geauga,Unknown,single,6,3122,adm,151,72,0,223
1998,047191,Kenston Local SD,Geauga,Unknown,single,5,2944,adm,103,48,0,151
1998,047209,Ledgemont Local SD,Geauga,Unknown,single,2,645,adm,78,43,0,121
1998,047217,Newbury Local SD,Geauga,Unknown,single,1,774,adm,53,16,0,69
1998,047225,West Geauga Local SD,Geauga,Unknown,single,4,2317,adm,59,5,0,64
1998,047241,Beavercreek City SD,Greene,Unknown,single,8,6174,adm,162,106,0,268
1998,047258,Cedar Cliff Local SD,Greene,Unknown,single,1,590,adm,33,15,0,48
1998,047266,Greeneview Local SD,Greene,Unknown,single,4,1582,adm,183,61,0,244
1998,047274,Sugarcreek Local SD,Greene,Unknown,single,5,2638,adm,146,35,0,181
1998,047308,Rolling Hills Local SD,Guernsey,Unknown,single,5,2126,adm,552,167,0,719
1998,047332,Finneytown Local SD,Hamilton,Unknown,single,4,1940,adm,189,47,0,236
1998,047340,Forest Hills Local SD,Hamilton,Unknown,single,9,8230,adm,200,110,0,310
1998,047365,Northwest Local SD,Hamilton,Unknown,single,14,10000,adm,1298,563,0,1861
1998,047373,Oak Hills Local SD,Hamilton,Unknown,single,9,8784,adm,53,33,0,86
1998,047381,Southwest Local SD,Hamilton,Unknown,single,8,3662,adm,391,142,0,533
1998,047399,Three Rivers Local SD,Hamilton,Unknown,single,5,1971,adm,306,88,0,394
1998,047407,Hancock County BD Of ED,Hancock,Unknown,single,1,2050,adm,126,26,0,152
1998,047415,Arcadia Local SD,Hancock,Unknown,single,1,675,adm,35,16,0,51
1998,047423,Arlington Local SD,Hancock,Unknown,single,1,708,adm,22,17,0,39
1998,047431,Cory-Rawson Local SD,Hancock,Unknown,single,2,831,adm,52,39,0,91
1998,047449,Liberty-Benton Local SD,Hancock,Unknown,single,2,1915,adm,57,30,0,87
1998,047456,Mccomb Local SD,Hancock,Unknown,single,2,791,adm,122,37,0,159
1998,047464,Van Buren Local SD,Hancock,Unknown,single,1,967,adm,29,20,0,49
1998,047472,Vanlue Local SD,Hancock,Unknown,single,1,324,adm,43,12,0,55
1998,047498,Hardin Northern Local SD,Hardin,Unknown,single,1,555,adm,63,15,0,78
1998,047506,Ridgemont Local SD,Hardin,Unknown,single,2,596,adm,69,31,0,100
1998,047514,Riverdale Local SD,Hardin,Unknown,single,3,1159,adm,143,42,0,185
1998,047522,Upper Scioto Valley Local SD,Hardin,Unknown,single,3,730,adm,151,31,0,182
1998,047548,Conotton Valley Union Local SD,Harrison,Unknown,single,3,503,adm,131,67,0,198
1998,047571,Holgate Local SD,Henry,Unknown,single,1,630,adm,47,13,0,60
1998,047589,Liberty Center Local SD,Henry,Unknown,single,1,1142,adm,105,71,0,176
1998,047597,Patrick Henry Local SD,Henry,Unknown,single,4,1164,adm,86,61,0,147
1998,047613,Bright Local SD,Highland,Unknown,single,4,1297,adm,243,108,0,351
1998,047621,Fairfield Local SD,Highland,Unknown,single,2,723,adm,124,42,0,166
1998,047639,Lynchburg-Clay Local SD,Highland,Unknown,single,5,2145,adm,326,156,0,482
1998,047688,East Holmes Local SD,Holmes,Unknown,single,8,1817,adm,219,157,0,376
1998,047696,West Holmes Local SD,Holmes,Unknown,single,7,2887,adm,520,269,0,789
1998,047712,Monroeville Local SD,Huron,Unknown,single,2,824,adm,75,47,0,122
1998,047720,New London Local SD,Huron,Unknown,single,3,1194,adm,204,78,0,282
1998,047738,South Central Local SD,Huron,Unknown,single,2,875,adm,150,49,0,199
1998,047746,Western Reserve Local SD,Huron,Unknown,single,4,1352,adm,150,66,0,216
1998,047761,Oak Hill Local SD,Jackson,Unknown,single,4,686,adm,258,61,0,319
1998,047787,Buckeye Local SD,Jefferson,Unknown,single,7,2683,adm,840,190,0,1030
1998,047795,Edison Local SD,Jefferson,Unknown,single,7,2663,adm,651,195,0,846
1998,047803,Indian Creek Local SD,Jefferson,Unknown,single,5,1907,adm,508,129,0,637
1998,047829,Centerburg Local SD,Knox,Unknown,single,1,1033,adm,55,51,0,106
1998,047837,Danville Local SD,Knox,Unknown,single,1,663,adm,100,35,0,135
1998,047845,East Knox Local SD,Knox,Unknown,single,2,1043,adm,146,56,0,202
1998,047852,Fredericktown Local SD,Knox,Unknown,single,3,1174,adm,89,61,0,150
1998,047878,Kirtland Local SD,Lake,Unknown,single,3,955,adm,36,22,0,58
1998,047886,Madison Local SD,Lake,Unknown,single,6,3266,adm,410,240,0,650
1998,047894,Painesville Township Local SD,Lake,Unknown,single,9,3736,adm,267,171,0,438
1998,047902,Perry Local SD,Lake,Unknown,single,3,1961,adm,94,56,0,150
1998,047928,Dawson-Bryant Local SD,Lawrence,Unknown,single,2,1255,adm,615,99,0,714
1998,047936,Fairland Local SD,Lawrence,Unknown,single,3,1836,adm,466,82,0,548
1998,047944,Rock Hill Local SD,Lawrence,Unknown,single,6,2104,adm,841,113,0,954
1998,047951,South Point Local SD,Lawrence,Unknown,single,4,1956,adm,651,73,0,724
1998,047969,Symmes Valley Local SD,Lawrence,Unknown,single,2,985,adm,399,63,0,462
1998,047985,Johnstown-Monroe Local SD,Licking,Unknown,single,4,1317,adm,86,46,0,132
1998,047993,Lakewood Local SD,Licking,Unknown,single,5,2344,adm,448,143,0,591
1998,048009,Licking Heights Local SD,Licking,Unknown,single,3,1040,adm,62,46,0,108
1998,048017,Licking Valley Local SD,Licking,Unknown,single,6,2626,adm,278,110,0,388
1998,048025,North Fork Local SD,Licking,Unknown,single,3,1773,adm,237,107,0,344
1998,048033,Northridge Local SD,Licking,Unknown,single,5,1303,adm,73,43,0,116
1998,048041,Southwest Licking Local SD,Licking,Unknown,single,5,2866,adm,211,103,0,314
1998,048074,Benjamin Logan Local SD,Logan,Unknown,single,3,2053,adm,117,46,0,163
1998,048082,Indian Lake Local SD,Logan,Unknown,single,4,2045,adm,362,102,0,464
1998,048090,Riverside Local SD,Logan,Unknown,single,2,829,adm,120,54,0,174
1998,048116,Avon Local SD,Lorain,Unknown,single,4,1384,adm,46,33,0,79
1998,048124,Avon Lake City SD,Lorain,Unknown,single,7,2867,adm,103,64,0,167
1998,048132,Clearview Local SD,Lorain,Unknown,single,3,1467,adm,581,165,0,746
1998,048140,Columbia Local SD,Lorain,Unknown,single,3,1133,adm,105,63,0,168
1998,048157,Firelands Local SD,Lorain,Unknown,single,3,1867,adm,136,85,0,221
1998,048165,Keystone Local SD,Lorain,Unknown,single,3,1783,adm,129,87,0,216
1998,048173,Midview Local SD,Lorain,Unknown,single,5,3003,adm,350,141,0,491
1998,048207,Anthony Wayne Local SD,Lucas,Unknown,single,6,2985,adm,140,63,0,203
1998,048223,Springfield Local SD,Lucas,Unknown,single,5,3754,adm,809,246,0,1055
1998,048231,Washington Local SD,Lucas,Unknown,single,12,7460,adm,1179,334,0,1513
1998,048256,Jefferson Local SD,Madison,Unknown,single,3,1319,adm,167,87,0,254
1998,048264,Jonathan Alder Local SD,Madison,Unknown,single,4,1712,adm,185,94,0,279
1998,048272,Madison-Plains Local SD,Madison,Unknown,single,6,1748,adm,168,100,0,268
1998,048298,Austintown Local SD,Mahoning,Unknown,single,8,4972,adm,837,391,0,1228
1998,048306,Boardman Local SD,Mahoning,Unknown,single,9,4837,adm,418,175,0,593
1998,048314,Canfield Local SD,Mahoning,Unknown,single,4,2927,adm,54,22,0,76
1998,048322,Jackson-Milton Local SD,Mahoning,Unknown,single,2,1031,adm,165,65,0,230
1998,048330,Lowellville Local SD,Mahoning,Unknown,single,1,611,adm,94,52,0,146
1998,048348,Poland Local SD,Mahoning,Unknown,single,6,2476,adm,68,55,0,123
1998,048355,Sebring Local SD,Mahoning,Unknown,single,3,852,adm,206,79,0,285
1998,048363,South Range Local SD,Mahoning,Unknown,single,3,1249,adm,157,69,0,226
1998,048371,Springfield Local SD,Mahoning,Unknown,single,2,1387,adm,286,115,0,401
1998,048389,West Branch Local SD,Mahoning,Unknown,single,6,2572,adm,375,180,0,555
1998,048397,Western Reserve Local SD,Mahoning,Unknown,single,3,751,adm,79,22,0,101
1998,048413,Elgin Local SD,Marion,Unknown,single,4,1578,adm,220,113,0,333
1998,048421,Pleasant Local SD,Marion,Unknown,single,3,1369,adm,120,31,0,151
1998,048439,Ridgedale Local SD,Marion,Unknown,single,3,1075,adm,126,68,0,194
1998,048447,River Valley Local SD,Marion,Unknown,single,5,1788,adm,166,92,0,258
1998,048462,Black River Local SD,Medina,Unknown,single,2,1372,adm,159,111,0,270
1998,048470,Buckeye Local SD,Medina,Unknown,single,5,2207,adm,214,103,0,317
1998,048488,Cloverleaf Local SD,Medina,Unknown,single,7,3335,adm,291,205,0,496
1998,048496,Highland Local SD,Medina,Unknown,single,4,2369,adm,89,61,0,150
1998,048512,Eastern Local SD,Meigs,Unknown,single,2,829,adm,234,58,0,292
1998,048520,Meigs Local SD,Meigs,Unknown,single,9,2384,adm,1105,187,0,1292
1998,048538,Southern Local SD,Meigs,Unknown,single,5,831,adm,368,72,0,440
1998,048553,Marion Local SD,Mercer,Unknown,single,1,1004,adm,11,3,0,14
1998,048579,Parkway Local SD,Mercer,Unknown,single,4,1214,adm,119,77,0,196
1998,048587,St Henry Consolidated Local SD,Mercer,Unknown,single,1,1173,adm,9,15,0,24
1998,048595,Fort Recovery Local SD,Mercer,Unknown,single,2,880,adm,60,12,0,72
1998,048611,Bethel Local SD,Miami,Unknown,single,2,846,adm,20,1,0,21
1998,048629,Miami East Local SD,Miami,Unknown,single,5,1333,adm,60,36,0,96
1998,048637,Newton Local SD,Miami,Unknown,single,1,583,adm,28,33,0,61
1998,048652,Switzerland Of Ohio Local SD,Monroe,Unknown,single,8,2960,adm,1038,314,0,1352
1998,048678,Brookville Local SD,Montgomery,Unknown,single,2,1360,adm,117,59,0,176
1998,048686,Jefferson Township Local SD,Montgomery,Unknown,single,3,922,adm,600,98,0,698
1998,048694,Trotwood-Madison City SD,Montgomery,Unknown,single,8,4068,adm,1712,342,0,2054
1998,048702,Mad River Local SD,Montgomery,Unknown,single,8,4165,adm,859,581,0,1440
1998,048710,New Lebanon Local SD,Montgomery,Unknown,single,3,1445,adm,289,12,0,301
1998,048728,Northmont City SD,Montgomery,Unknown,single,9,5289,adm,383,234,0,617
1998,048736,Northridge Local SD,Montgomery,Unknown,single,6,2271,adm,1015,227,0,1242
1998,048744,Valley View Local SD,Montgomery,Unknown,single,3,1757,adm,77,39,0,116
1998,048751,Huber Heights City SD,Montgomery,Unknown,single,11,7690,adm,921,491,0,1412
1998,048777,Morgan Local SD,Morgan,Unknown,single,9,2589,adm,738,213,0,951
1998,048793,Cardington-Lincoln Local SD,Morrow,Unknown,single,2,1060,adm,185,69,0,254
1998,048801,Highland Local SD,Morrow,Unknown,single,5,1628,adm,284,94,0,378
1998,048819,Northmor Local SD,Morrow,Unknown,single,3,1241,adm,175,76,0,251
1998,048835,East Muskingum Local SD,Muskingum,Unknown,single,5,2254,adm,260,105,0,365
1998,048843,Franklin Local SD,Muskingum,Unknown,single,5,2464,adm,627,173,0,800
1998,048850,Maysville Local SD,Muskingum,Unknown,single,5,2171,adm,462,97,0,559
1998,048876,Tri-Valley Local SD,Muskingum,Unknown,single,6,2913,adm,331,124,0,455
1998,048884,West Muskingum Local SD,Muskingum,Unknown,single,5,1893,adm,263,74,0,337
1998,048900,Noble Local SD,Noble,Unknown,single,2,1319,adm,213,102,0,315
1998,048926,Benton Carroll Salem Local SD,Ottawa,Unknown,single,6,2049,adm,238,121,0,359
1998,048934,Danbury Local SD,Ottawa,Unknown,single,1,649,adm,67,33,0,100
1998,048942,Genoa Area Local SD,Ottawa,Unknown,single,4,1592,adm,117,88,0,205
1998,048991,Antwerp Local SD,Paulding,Unknown,single,1,765,adm,51,38,0,89
1998,049031,Wayne Trace Local SD,Paulding,Unknown,single,4,1489,adm,250,103,0,353
1998,049056,Northern Local SD,Perry,Unknown,single,5,2339,adm,403,127,0,530
1998,049064,Southern Local SD,Perry,Unknown,single,1,1134,adm,446,169,0,615
1998,049080,Logan Elm Local SD,Pickaway,Unknown,single,6,2308,adm,320,99,0,419
1998,049098,Teays Valley Local SD,Pickaway,Unknown,single,5,2717,adm,438,167,0,605
1998,049106,Westfall Local SD,Pickaway,Unknown,single,5,1816,adm,263,79,0,342
1998,049122,Eastern Local SD,Pike,Unknown,single,3,1054,adm,418,80,0,498
1998,049130,Scioto Valley Local SD,Pike,Unknown,single,4,1563,adm,627,106,0,733
1998,049148,Waverly City SD,Pike,Unknown,single,4,1991,adm,617,110,0,727
1998,049155,Western Local SD,Pike,Unknown,single,2,878,adm,497,97,0,594
1998,049171,Aurora City SD,Portage,Unknown,single,4,1967,adm,42,11,0,53
1998,049189,Crestwood Local SD,Portage,Unknown,single,6,2648,adm,241,81,0,322
1998,049197,Field Local SD,Portage,Unknown,single,5,2370,adm,307,82,0,389
1998,049205,James A Garfield Local SD,Portage,Unknown,single,4,1709,adm,259,135,0,394
1998,049213,Rootstown Local SD,Portage,Unknown,single,3,1155,adm,63,23,0,86
1998,049221,Southeast Local SD,Portage,Unknown,single,2,2184,adm,252,71,0,323
1998,049239,Streetsboro City SD,Portage,Unknown,single,4,1850,adm,229,116,0,345
1998,049247,Waterloo Local SD,Portage,Unknown,single,3,1407,adm,145,61,0,206
1998,049270,National Trail Local SD,Preble,Unknown,single,1,888,adm,151,61,0,212
1998,049288,Preble Shawnee Local SD,Preble,Unknown,single,3,1886,adm,211,137,0,348
1998,049296,Twin Valley Community Local SD,Preble,Unknown,single,1,1020,adm,181,98,0,279
1998,049312,Columbus Grove Local SD,Putnam,Unknown,single,1,913,adm,87,16,0,103
1998,049320,Continental Local SD,Putnam,Unknown,single,1,884,adm,104,25,0,129
1998,049338,Jennings Local SD,Putnam,Unknown,single,1,444,adm,12,5,0,17
1998,049346,Kalida Local SD,Putnam,Unknown,single,2,728,adm,14,5,0,19
1998,049353,Leipsic Local SD,Putnam,Unknown,single,1,972,adm,148,67,0,215
1998,049361,Miller City-New Cleveland Loca,Putnam,Unknown,single,2,479,adm,25,8,0,33
1998,049379,Ottawa-Glandorf Local SD,Putnam,Unknown,single,3,1661,adm,114,41,0,155
1998,049387,Ottoville Local SD,Putnam,Unknown,single,1,583,adm,10,0,0,10
1998,049395,Pandora-Gilboa Local SD,Putnam,Unknown,single,2,611,adm,37,33,0,70
1998,049411,Clear Fork Valley Local SD,Richland,Unknown,single,3,1666,adm,134,88,0,222
1998,049429,Crestview Local SD,Richland,Unknown,single,2,1304,adm,174,106,0,280
1998,049437,Lexington Local SD,Richland,Unknown,single,5,2584,adm,134,84,0,218
1998,049445,Lucas Local SD,Richland,Unknown,single,1,655,adm,37,25,0,62
1998,049452,Madison Local SD,Richland,Unknown,single,7,3892,adm,703,305,0,1008
1998,049460,Plymouth-Shiloh Local SD,Richland,Unknown,single,3,979,adm,298,90,0,388
1998,049478,Ontario Local SD,Richland,Unknown,single,3,1561,adm,83,34,0,117
1998,049494,Adena Local SD,Ross,Unknown,single,2,1202,adm,165,51,0,216
1998,049502,Huntington Local SD,Ross,Unknown,single,1,1377,adm,355,77,0,432
1998,049510,Paint Valley Local SD,Ross,Unknown,single,3,1129,adm,297,38,0,335
1998,049528,Southeastern Local SD,Ross,Unknown,single,4,1085,adm,377,57,0,434
1998,049536,Union-Scioto Local SD,Ross,Unknown,single,4,1622,adm,277,54,0,331
1998,049544,Zane Trace Local SD,Ross,Unknown,single,1,946,adm,87,20,0,107
1998,049569,Lakota Local SD,Sandusky,Unknown,single,5,1375,adm,227,121,0,348
1998,049577,Woodmore Local SD,Sandusky,Unknown,single,2,1315,adm,111,35,0,146
1998,049593,Bloom-Vernon Local SD,Scioto,Unknown,single,4,1465,adm,601,72,0,673
1998,049601,Clay Local SD,Scioto,Unknown,single,3,564,adm,175,36,0,211
1998,049619,Green Local SD,Scioto,Unknown,single,2,769,adm,257,59,0,316
1998,049627,Minford Local SD,Scioto,Unknown,single,3,1594,adm,464,84,0,548
1998,049635,Northwest Local SD,Scioto,Unknown,single,4,2566,adm,962,176,0,1138
1998,049643,Valley Local SD,Scioto,Unknown,single,3,1265,adm,459,65,0,524
1998,049650,Washington-Nile Local SD,Scioto,Unknown,single,3,1788,adm,677,122,0,799
1998,049668,Wheelersburg Local SD,Scioto,Unknown,single,2,1595,adm,288,71,0,359
1998,049684,Seneca East Local SD,Seneca,Unknown,single,3,1183,adm,92,61,0,153
1998,049692,Bettsville Local SD,Seneca,Unknown,single,1,366,adm,58,37,0,95
1998,049700,Hopewell-Loudon Local SD,Seneca,Unknown,single,1,907,adm,72,47,0,119
1998,049718,New Riegel Local SD,Seneca,Unknown,single,1,474,adm,12,8,0,20
1998,049726,Old Fort Local SD,Seneca,Unknown,single,1,615,adm,62,12,0,74
1998,049759,Anna Local SD,Shelby,Unknown,single,2,1144,adm,55,29,0,84
1998,049767,Botkins Local SD,Shelby,Unknown,single,1,615,adm,20,17,0,37
1998,049775,Fairlawn Local SD,Shelby,Unknown,single,2,515,adm,53,19,0,72
1998,049783,Fort Loramie Local SD,Shelby,Unknown,single,1,774,adm,28,19,0,47
1998,049791,Hardin-Houston Local SD,Shelby,Unknown,single,2,905,adm,69,38,0,107
1998,049809,Jackson Center Local SD,Shelby,Unknown,single,1,570,adm,60,27,0,87
1998,049817,Russia Local SD,Shelby,Unknown,single,1,356,adm,20,10,0,30
1998,049833,Canton Local SD,Stark,Unknown,single,5,2490,adm,443,202,0,645
1998,049841,Fairless Local SD,Stark,Unknown,single,4,2070,adm,259,162,0,421
1998,049858,Jackson Local SD,Stark,Unknown,single,5,5282,adm,139,118,0,257
1998,049866,Lake Local SD,Stark,Unknown,single,4,2913,adm,171,85,0,256
1998,049874,Louisville City SD,Stark,Unknown,single,6,3046,adm,345,216,0,561
1998,049882,Marlington Local SD,Stark,Unknown,single,5,2800,adm,419,154,0,573
1998,049890,Minerva Local SD,Stark,Unknown,single,4,2223,adm,385,156,0,541
1998,049908,Northwest Local SD,Stark,Unknown,single,5,2348,adm,147,73,0,220
1998,049916,Osnaburg Local SD,Stark,Unknown,single,2,1032,adm,170,80,0,250
1998,049924,Perry Local SD,Stark,Unknown,single,9,4750,adm,535,289,0,824
1998,049932,Plain Local SD,Stark,Unknown,single,11,5798,adm,1090,287,0,1377
1998,049940,Sandy Valley Local SD,Stark,Unknown,single,4,1557,adm,262,123,0,385
1998,049957,Tuslaw Local SD,Stark,Unknown,single,4,1273,adm,164,88,0,252
1998,049973,Woodridge Local SD,Summit,Unknown,single,4,1512,adm,253,52,0,305
1998,049981,Copley-Fairlawn City SD,Summit,Unknown,single,5,2428,adm,125,91,0,216
1998,049999,Coventry Local SD,Summit,Unknown,single,6,2504,adm,342,155,0,497
1998,050005,Manchester Local SD,Summit,Unknown,single,3,1366,adm,89,48,0,137
1998,050013,Green Local SD,Summit,Unknown,single,5,3504,adm,265,114,0,379
1998,050021,Hudson City SD,Summit,Unknown,single,7,5650,adm,68,21,0,89
1998,050039,Mogadore Local SD,Summit,Unknown,single,1,446,adm,41,22,0,63
1998,050047,Nordonia Hills City SD,Summit,Unknown,single,6,3318,adm,161,103,0,264
1998,050054,Revere Local SD,Summit,Unknown,single,4,2701,adm,69,5,0,74
1998,050062,Springfield Local SD,Summit,Unknown,single,8,3471,adm,742,270,0,1012
1998,050070,Twinsburg City SD,Summit,Unknown,single,4,3411,adm,291,123,0,414
1998,050096,Bloomfield-Mespo Local SD,Trumbull,Unknown,single,2,389,adm,106,38,0,144
1998,050112,Bristol Local SD,Trumbull,Unknown,single,1,537,adm,152,104,0,256
1998,050120,Brookfield Local SD,Trumbull,Unknown,single,5,1470,adm,389,143,0,532
1998,050138,Champion Local SD,Trumbull,Unknown,single,3,1654,adm,114,87,0,201
1998,050153,Mathews Local SD,Trumbull,Unknown,single,4,1048,adm,139,60,0,199
1998,050161,Howland Local SD,Trumbull,Unknown,single,6,3193,adm,256,147,0,403
1998,050179,Joseph Badger Local SD,Trumbull,Unknown,single,4,1168,adm,191,117,0,308
1998,050187,Lakeview Local SD,Trumbull,Unknown,single,4,2176,adm,129,58,0,187
1998,050195,Liberty Local SD,Trumbull,Unknown,single,3,1912,adm,345,91,0,436
1998,050203,Lordstown Local SD,Trumbull,Unknown,single,3,870,adm,78,33,0,111
1998,050211,Maplewood Local SD,Trumbull,Unknown,single,3,1097,adm,134,56,0,190
1998,050229,Mcdonald Local SD,Trumbull,Unknown,single,1,431,adm,41,25,0,66
1998,050237,Southington Local SD,Trumbull,Unknown,single,1,590,adm,53,23,0,76
1998,050245,LaBrae Local SD,Trumbull,Unknown,single,4,1604,adm,511,212,0,723
1998,050252,Weathersfield Local SD,Trumbull,Unknown,single,3,1058,adm,221,57,0,278
1998,050278,Garaway Local SD,Tuscarawas,Unknown,single,5,1356,adm,146,107,0,253
