school_year,leaid,irn,name,agency_type,status
2014,3901409,012036,Thurgood Marshall High School,7,1
2014,3901410,012037,New Beginnings Academy,7,1
2014,3901411,012038,Langston Hughes High School,7,1
2014,3901412,012040,Road to Success Academy,7,1
2014,3901413,012041,The Arch Academy,7,1
2014,3901414,012042,George V. Voinovich Reclamation Academy,7,1
2014,3901415,012043,Frederick Douglass Reclamation Academy,7,1
2014,3901416,012044,Capital High School,7,1
2014,3901417,012045,Patriot Preparatory Academy,7,1
2014,3901419,012052,Imagine on Superior,7,1
2014,3901420,012054,North Central Academy,7,1
2014,3901424,012078,Quest Community School,7,1
2014,3901427,012105,Southside Academy,7,1
2014,3901428,012060,Akros Middle School,7,1
2014,3901429,011324,Hardin Community School,7,1
2014,3901430,012684,Broadway Academy,7,1
2014,3901432,012671,Constellation Schools: Eastside Arts Academy,7,1
2014,3901433,012528,The Academy for Urban Scholars,7,1
2014,3901434,012644,STEAM Academy of Warren,7,1
2014,3901436,012629,Great Expectations Elementary School,7,1
2014,3901437,011948,Imagine Cleveland Academy,7,1
2014,3901439,012626,OAK Leadership Institute,7,1
2014,3901440,012683,Accelerated Achievement Academy of North Cincinnati,7,2
2014,3901441,012557,Woodland Academy,7,1
2014,3901442,012497,Pickerington Community School,7,1
2014,3901444,012029,Citizens Leadership Academy,7,1
2014,3901445,012628,Imagine Integrity Academy,7,1
2014,3901447,012536,Newbridge Math & Reading Preparatory Academy,7,1
2014,3901449,012513,Cincinnati College Preparatory Academy East,7,1
2014,3901450,012867,Townsend North Community School,7,1
2014,3901451,012529,Focus North High School,7,1
2014,3901452,012631,Impact Academy Cincinnati,7,1
2014,3901453,012026,Constellation Schools: Collinwood Village Academy,7,1
2014,3901454,012627,STEAM Academy of Akron,7,1
2014,3901455,012685,Steve Sanders Academy  The,7,2
2014,3901456,012556,Pearl Academy,7,1
2014,3901457,012541,University of Cleveland Preparatory School,7,1
2014,3901460,012624,Accelerated Achievement Academy of Cincinnati,7,1
2014,3901461,012570,Leadership Academy of Mathematics & Science of Cincinnati,7,2
2014,3901462,012668,Garfield Academy,7,1
2014,3901463,012501,Beacon Hill Academy,7,1
2014,3901465,012558,Global Village Academy,7,1
2014,3901466,012545,Imagine Woodbury Academy,7,1
2014,3901467,013200,Nexus Academy of Toledo,7,1
2014,3901468,013082,The Haley School,7,1
2014,3901469,013163,Akron Academy of Excellence  The,7,2
2014,3901470,013255,Canton College Preparatory School,7,1
2014,3901471,013146,STEAM Academy of Dayton,7,1
2014,3901472,013249,Academy for Urban Scholars Youngstown,7,1
2014,3901473,013170,Hope Academy for Autism,7,1
2014,3901474,013239,The Open School of Ohio,7,2
2014,3901475,013175,SunBridge Schools,7,1
2014,3901476,013059,West Carrollton Secondary Academy,7,1
2014,3901478,012951,Columbus Collegiate Academy - West,7,1
2014,3901479,013198,Brookwood Academy,7,1
2014,3901480,013232,A+ Children's Academy,7,1
2014,3901481,013080,Foundation Academy of Cleveland,7,2
2014,3901482,013147,STEAM Academy of Warrensville Heights,7,1
2014,3901483,013201,Nexus Academy of Columbus,7,1
2014,3901485,013240,Cincinnati State STEM Academy,7,1
2014,3901486,012852,Citizens Academy East,7,1
2014,3901487,013253,Ohio College Preparatory School,7,1
2014,3901488,013173,Imagine Hill Avenue,7,1
2014,3901489,013164,Believe to Achieve-Canton,7,2
2014,3901490,012391,Metro Early College High School,1,1
2014,3901491,013256,Cuyahoga Valley Academy,7,2
2014,3901493,013077,Foundation Academy of Akron,7,2
2014,3901495,013030,Graham Primary School,7,1
2014,3901496,013199,Nexus Academy of Cleveland,7,1
2014,3901497,013081,Urban Pathways Youngstown,7,2
2014,3901498,013148,Stepstone Academy,7,1
2014,3901499,013132,Lake Erie College Preparatory School,7,1
2014,3901500,013245,Young Scholars Prep School - South,7,2
2014,3901501,013233,Southern Ohio Academy,7,1
2014,3901502,013195,Academy of Educational Excellence,7,1
2014,3901503,013254,Akron Preparatory School,7,1
2014,3901504,013174,Young Scholars Prep School,7,1
2014,3901505,013034,Village Preparatory School:: Woodland Hills Campus,7,1
2014,3901506,013165,Believe To Achieve-Cleveland,7,2
2014,3901508,012924,DECA PREP,7,1
2014,3901509,013079,Foundation Academy of Canton,7,2
2014,3901510,013226,Life Skills High School of Cleveland,7,1
2014,3901511,014066,Main Street Preparatory Academy,7,1
2014,3901512,014231,Bio-Med Science Academy STEM School,1,1
2014,3901513,013907,Portage Path Preparatory Academy,7,7
2014,3901514,014189,West Park Academy,7,1
2014,3901515,014080,Aladdin Academy,7,1
2014,3901516,013864,Cincinnati Technology Academy,7,1
2014,3901517,014130,The Next Frontier Academy,7,1
2014,3901518,013914,Pegasus Academy,7,7
2014,3901519,014005,Secor Gardens Academy,7,2
2014,3901520,014091,Hope Learning Academy of Toledo,7,1
2014,3901521,014139,Imagine Columbus Primary School,7,1
2014,3901522,013967,Cincinnati Learning Schools,7,1
2014,3901523,014148,Provost Academy Ohio,7,1
2014,3901524,014064,Winton Preparatory Academy,7,1
2014,3901525,014190,Life Skills High School of Springfield,7,2
2014,3901526,014187,East Academy,7,1
2014,3901527,014061,Chapelside Cleveland Academy,7,1
2014,3901528,011440,WinWin Academy,7,2
2014,3901529,014467,United Preparatory Academy,7,3
2014,3901530,014067,Ohio Construction Academy,7,1
2014,3901531,014094,Lawrence County Academy,7,1
2014,3901532,013909,Classical Academy of Columbus Govening Council,7,7
2014,3901533,013892,Franklinton Preparatory Academy,7,1
2014,3901534,014081,Insight School of Ohio,7,1
2014,3901535,013930,Global Impact STEM Academy,1,1
2014,3901536,014149,Dayton SMART Elementary School,7,1
2014,3901537,014051,Northmont Secondary Academy,7,1
2014,3901538,014146,Ohio Cyber Academy,7,7
2014,3901539,013994,Albert Einstein Academy for Letters  Arts and Sciences-Ohio,7,1
2014,3901540,014132,STEAM Academy of  Cincinnati,7,1
2014,3901541,014072,Olympus K-12 Online School,7,7
2014,3901542,014194,Watkins Academy,7,1
2014,3901543,014065,Lincoln Park Academy,7,1
2014,3901544,013906,Melrose Preparatory Academy,7,7
2014,3901545,014188,Discovery Academy,7,1
2014,3901546,014062,Life Skills High School of Middletown,7,1
2014,3901547,014556,Early Career Academy Ohio  The,7,7
2014,3901548,013913,Beacon Hill Middle/High Academy,7,7
2014,3901549,014121,Imagine Leadership Academy,7,1
2014,3901550,014090,Berwyn East Academy,7,1
2014,3901551,013962,Liberty Preparatory School,7,1
2014,3901552,014158,Celerity Tenacia Charter School,7,1
2014,3901553,014060,Brown Street Academy,7,2
2014,3901554,014147,East Preparatory Academy,7,1
2014,3901555,013999,Rise & Shine Academy,7,1
2014,3901556,014063,University Academy,7,1
2014,3901557,014136,Mosaica Online of Ohio,7,6
2014,3901558,014633,City Prep Academy,7,3
2014,3901559,014912,Norwood Conversion Community School,7,3
2014,3901560,014858,REACH Academy,7,3
2014,3901561,014932,Cincinnati Generation Academy,7,3
2014,3901562,014825,Buckeye Preparatory Academy,7,3
2014,3901563,014864,Toledo SMART Elementary School,7,3
2014,3901564,014913,Lakeshore Intergenerational School,7,3
2014,3901565,014943,Valley STEM+ME2 Academy,1,7
2014,3901566,014830,Utica Shale Academy of Ohio,7,3
2014,3901567,014927,Steel Academy,7,3
2014,3901568,014904,T2 Honors Academy,7,3
2014,3904348,043489,Akron City,1,1
2014,3904349,043497,Alliance City,1,1
2014,3904350,043505,Ashland City,1,1
2014,3904351,043513,Ashtabula Area City,1,1
2014,3904352,043521,Athens City,1,1
2014,3904353,043539,Barberton City,1,1
2014,3904354,043547,Bay Village City,1,1
2014,3904355,043554,Beachwood City,1,1
2014,3904357,043570,Bellaire Local,1,1
2014,3904358,043588,Bellefontaine City,1,1
2014,3904359,043596,Bellevue City,1,1
2014,3904360,043612,Berea City,1,1
2014,3904361,043604,Belpre City,1,1
2014,3904362,043620,Bexley City,1,1
2014,3904363,043638,Bowling Green City School District,1,1
2014,3904364,043646,Brecksville-Broadview Heights City,1,1
2014,3904365,043653,Brooklyn City,1,1
2014,3904366,043661,Brunswick City,1,1
2014,3904367,043679,Bryan City,1,1
2014,3904368,043687,Bucyrus City,1,1
2014,3904369,043695,Cambridge City,1,1
2014,3904370,043703,Campbell City,1,1
2014,3904371,043711,Canton City,1,1
2014,3904373,043737,Centerville City,1,1
2014,3904374,043745,Chillicothe City,1,1
2014,3904375,043752,Cincinnati City,1,1
2014,3904376,043760,Circleville City,1,1
2014,3904377,043778,Claymont City,1,1
2014,3904378,043786,Cleveland Municipal,1,1
2014,3904379,043794,Cleveland Heights-University Heights City,1,1
2014,3904380,043802,Columbus City School District,1,1
2014,3904381,043810,Conneaut Area City,1,1
2014,3904382,043828,Coshocton City,1,1
2014,3904383,043836,Cuyahoga Falls City,1,1
2014,3904384,043844,Dayton City,1,1
2014,3904385,043851,Deer Park Community City,1,1
2014,3904386,043869,Defiance City,1,1
2014,3904387,043877,Delaware City,1,1
2014,3904388,043885,Delphos City,1,1
2014,3904389,043893,Dover City,1,1
2014,3904390,043901,East Cleveland City School District,1,1
2014,3904391,043919,East Liverpool City,1,1
2014,3904392,043927,East Palestine City,1,1
2014,3904393,043935,Eaton Community City,1,1
2014,3904394,043943,Elyria City Schools,1,1
2014,3904395,043950,Euclid City,1,1
2014,3904396,043968,Fairborn City,1,1
2014,3904397,043976,Fairview Park City,1,1
2014,3904399,043992,Fostoria City,1,1
2014,3904400,044008,Franklin City,1,1
2014,3904401,044016,Fremont City,1,1
2014,3904402,044024,Galion City,1,1
2014,3904403,044032,Gallipolis City,1,1
2014,3904404,044040,Garfield Heights City Schools,1,1
2014,3904405,044057,Geneva Area City,1,1
2014,3904406,044065,Girard City School District,1,1
2014,3904407,044073,Grandview Heights City,1,1
2014,3904408,044081,Winton Woods City,1,1
2014,3904409,044099,Greenville City,1,1
2014,3904410,044107,Hamilton City,1,1
2014,3904411,044115,Heath City,1,1
2014,3904412,044123,Hillsboro City,1,1
2014,3904413,044131,Huron City Schools,1,1
2014,3904414,044149,Ironton City,1,1
2014,3904415,044156,Jackson City,1,1
2014,3904416,044164,Kent City,1,1
2014,3904418,044180,Kettering City,1,1
2014,3904419,044198,Lakewood City,1,1
2014,3904420,044206,Lancaster City,1,1
2014,3904421,044214,Lebanon City,1,1
2014,3904422,044222,Lima City,1,1
2014,3904423,044230,Lockland Local,1,1
2014,3904424,044248,Logan-Hocking Local,1,1
2014,3904425,044255,London City,1,1
2014,3904426,044263,Lorain City,1,1
2014,3904427,044271,Loveland City,1,1
2014,3904428,044289,Madeira City,1,1
2014,3904429,044297,Mansfield City,1,1
2014,3904430,044305,Maple Heights City,1,1
2014,3904431,044313,Mariemont City,1,1
2014,3904433,044339,Marion City,1,1
2014,3904434,044347,Martins Ferry City,1,1
2014,3904435,044354,Massillon City,1,1
2014,3904436,044362,Maumee City,1,1
2014,3904437,044370,Mayfield City,1,1
2014,3904438,044388,Medina City SD,1,1
2014,3904439,044396,Miamisburg City,1,1
2014,3904440,044404,Middletown City,1,1
2014,3904441,044412,Mt Healthy City,1,1
2014,3904443,044438,Napoleon Area City,1,1
2014,3904444,044446,Nelsonville-York City,1,1
2014,3904445,044453,Newark City,1,1
2014,3904446,044461,New Boston Local,1,1
2014,3904447,044479,New Lexington City,1,1
2014,3904448,044487,New Philadelphia City,1,1
2014,3904449,044495,Niles City,1,1
2014,3904450,044503,North Canton City,1,1
2014,3904451,044511,North College Hill City,1,1
2014,3904452,044529,North Olmsted City,1,1
2014,3904453,044537,North Ridgeville City,1,1
2014,3904454,044545,North Royalton City,1,1
2014,3904455,044552,Norton City,1,1
2014,3904456,044560,Norwalk City,1,1
2014,3904457,044578,Norwood City,1,1
2014,3904458,044586,Oakwood City,1,1
2014,3904459,044594,Oberlin City Schools,1,1
2014,3904460,044602,Oregon City,1,1
2014,3904461,044610,Orrville City,1,1
2014,3904463,044636,Parma City,1,1
2014,3904464,044644,Piqua City,1,1
2014,3904465,044651,Port Clinton City,1,1
2014,3904467,044677,Princeton City,1,1
2014,3904468,044685,Ravenna City,1,1
2014,3904469,044693,Reading Community City,1,1
2014,3904470,044701,Rocky River City,1,1
2014,3904471,044719,St Bernard-Elmwood Place City,1,1
2014,3904472,044727,St Marys City,1,1
2014,3904474,044743,Sandusky City,1,1
2014,3904475,044750,Shaker Heights City,1,1
2014,3904476,044768,Sheffield-Sheffield Lake City,1,1
2014,3904479,044792,South Euclid-Lyndhurst City,1,1
2014,3904480,044800,South-Western City,1,1
2014,3904481,044818,Springfield City,1,1
2014,3904482,044826,Steubenville City,1,1
2014,3904483,044834,Stow-Munroe Falls City School District,1,1
2014,3904484,044842,Strongsville City,1,1
2014,3904485,044859,Struthers City,1,1
2014,3904486,044867,Sycamore Community City,1,1
2014,3904487,044875,Sylvania City,1,1
2014,3904488,044883,Tallmadge City,1,1
2014,3904489,044891,Tiffin City,1,1
2014,3904490,044909,Toledo City,1,1
2014,3904491,044917,Toronto City,1,1
2014,3904492,044925,Troy City,1,1
2014,3904493,044933,Upper Arlington City,1,1
2014,3904494,044941,Urbana City,1,1
2014,3904495,044958,Vandalia-Butler City,1,1
2014,3904498,044982,Wapakoneta City,1,1
2014,3904499,044990,Warren City,1,1
2014,3904500,045005,Warrensville Heights City,1,1
2014,3904502,045021,Wellston City,1,1
2014,3904503,045039,Wellsville Local,1,1
2014,3904504,045047,Westerville City,1,1
2014,3904505,045054,West Carrollton City,1,1
2014,3904506,045062,Westlake City,1,1
2014,3904507,045070,Whitehall City,1,1
2014,3904508,045088,Wickliffe City,1,1
2014,3904509,045096,Willard City,1,1
2014,3904510,045104,Willoughby-Eastlake City,1,1
2014,3904511,045112,Wilmington City,1,1
2014,3904513,045138,Worthington City,1,1
2014,3904514,045146,Wyoming City,1,1
2014,3904515,045153,Xenia Community City,1,1
2014,3904516,045161,Youngstown City Schools,1,1
2014,3904517,045179,Zanesville City,1,1
2014,3904518,045187,Ada Exempted Village,1,1
2014,3904519,045195,Amherst Exempted Village,1,1
2014,3904520,045203,Barnesville Exempted Village,1,1
2014,3904521,045211,Bluffton Exempted Village,1,1
2014,3904522,045229,Bradford Exempted Village,1,1
2014,3904523,045237,Bridgeport Exempted Village,1,1
2014,3904524,045245,Harrison Hills City,1,1
2014,3904525,045252,Caldwell Exempted Village,1,1
2014,3904526,045260,Carey Exempted Village,1,1
2014,3904527,045278,Carrollton Exempted Village,1,1
2014,3904528,045286,Chagrin Falls Exempted Village,1,1
2014,3904529,045294,Chesapeake Union Exempted Village,1,1
2014,3904531,045310,Coldwater Exempted Village,1,1
2014,3904532,045328,Columbiana Exempted Village,1,1
2014,3904533,045336,Covington Exempted Village,1,1
2014,3904535,045351,Crooksville Exempted Village,1,1
2014,3904536,045369,Fairport Harbor Exempted Village,1,1
2014,3904537,045377,Georgetown Exempted Village,1,1
2014,3904538,045385,Gibsonburg Exempted Village,1,1
2014,3904539,045393,Granville Exempted Village,1,1
2014,3904540,045401,Greenfield Exempted Village,1,1
2014,3904541,045419,Hicksville Exempted Village,1,1
2014,3904542,045427,Hubbard Exempted Village,1,1
2014,3904543,045435,Indian Hill Exempted Village,1,1
2014,3904545,045450,Lisbon Exempted Village,1,1
2014,3904546,045468,Loudonville-Perrysville Exempted Village,1,1
2014,3904547,045476,Marysville Exempted Village,1,1
2014,3904548,045484,Mechanicsburg Exempted Village,1,1
2014,3904549,045492,Mentor Exempted Village,1,1
2014,3904550,045500,Milford Exempted Village,1,1
2014,3904551,045518,Milton-Union Exempted Village,1,1
2014,3904552,045526,Montpelier Exempted Village,1,1
2014,3904553,045534,Mount Gilead Exempted Village,1,1
2014,3904554,045542,Newcomerstown Exempted Village,1,1
2014,3904555,045559,New Richmond Exempted Village,1,1
2014,3904556,045567,Newton Falls Exempted Village,1,1
2014,3904557,045575,Paulding Exempted Village,1,1
2014,3904558,045583,Perrysburg Exempted Village,1,1
2014,3904560,045609,Rossford Exempted Village,1,1
2014,3904561,045617,Tipp City Exempted Village,1,1
2014,3904563,045633,Versailles Exempted Village,1,1
2014,3904564,045641,Wauseon Exempted Village,1,1
2014,3904565,045658,Wellington Exempted Village,1,1
2014,3904566,045666,Windham Exempted Village,1,1
2014,3904567,045674,Yellow Springs Exempted Village,1,1
2014,3904574,045740,Allen County ESC,4,1
2014,3904575,045757,Allen East Local,1,1
2014,3904576,045765,Bath Local,1,1
2014,3904577,045773,Elida Local,1,1
2014,3904578,045781,Perry Local,1,1
2014,3904579,045799,Shawnee Local,1,1
2014,3904580,045807,Spencerville Local,1,1
2014,3904582,045823,Hillsdale Local,1,1
2014,3904583,045831,Mapleton Local,1,1
2014,3904584,045849,Ashtabula County ESC,4,1
2014,3904585,045856,Buckeye Local,1,1
2014,3904586,045864,Grand Valley Local,1,1
2014,3904587,045872,Jefferson Area Local,1,1
2014,3904588,045880,Pymatuning Valley Local,1,1
2014,3904590,045906,Alexander Local,1,1
2014,3904591,045914,Federal Hocking Local,1,1
2014,3904592,045922,Trimble Local,1,1
2014,3904593,045930,Auglaize County ESC,4,1
2014,3904594,045948,Minster Local,1,1
2014,3904595,045955,New Bremen Local,1,1
2014,3904596,045963,New Knoxville Local,1,1
2014,3904597,045971,Waynesfield-Goshen Local,1,1
2014,3904599,045997,St Clairsville-Richland City,1,1
2014,3904600,046003,Shadyside Local,1,1
2014,3904601,046011,Union Local,1,1
2014,3904602,046029,Brown ESC,4,1
2014,3904603,046037,Eastern Local,1,1
2014,3904604,046045,Fayetteville-Perry Local,1,1
2014,3904606,046060,Western Brown Local,1,1
2014,3904607,046078,Ripley-Union-Lewis-Huntington Local,1,1
2014,3904608,046086,Butler County ESC,4,1
2014,3904609,046094,Edgewood City,1,1
2014,3904610,046102,Fairfield City,1,1
2014,3904611,046110,Lakota Local,1,1
2014,3904612,046128,Madison Local,1,1
2014,3904613,046136,New Miami Local,1,1
2014,3904614,046144,Ross Local,1,1
2014,3904615,046151,Talawanda City,1,1
2014,3904617,046177,Brown Local,1,1
2014,3904619,046193,Graham Local,1,1
2014,3904620,046201,Triad Local,1,1
2014,3904621,046219,West Liberty-Salem Local,1,1
2014,3904622,046227,Clark County ESC,4,1
2014,3904623,046235,Greenon Local,1,1
2014,3904624,046243,Tecumseh Local,1,1
2014,3904625,046250,Northeastern Local,1,1
2014,3904626,046268,Northwestern Local,1,1
2014,3904627,046276,Southeastern Local,1,1
2014,3904628,046284,Clark-Shawnee Local,1,1
2014,3904629,046292,Clermont County ESC,4,1
2014,3904630,046300,Batavia Local,1,1
2014,3904631,046318,Bethel-Tate Local,1,1
2014,3904632,046326,Clermont Northeastern Local,1,1
2014,3904633,046334,Felicity-Franklin Local,1,1
2014,3904634,046342,Goshen Local,1,1
2014,3904635,046359,West Clermont Local,1,1
2014,3904636,046367,Williamsburg Local,1,1
2014,3904637,046375,Southern Ohio ESC,4,1
2014,3904638,046383,Blanchester Local,1,1
2014,3904639,046391,Clinton-Massie Local,1,1
2014,3904640,046409,East Clinton Local,1,1
2014,3904641,046417,Columbiana County ESC,4,1
2014,3904642,046425,Beaver Local,1,1
2014,3904643,046433,Crestview Local,1,1
2014,3904644,046441,Southern Local,1,1
2014,3904645,046458,United Local,1,1
2014,3904647,046474,Ridgewood Local,1,1
2014,3904648,046482,River View Local,1,1
2014,3904650,046508,Buckeye Central Local,1,1
2014,3904651,046516,Colonel Crawford Local,1,1
2014,3904652,046524,Wynford Local,1,1
2014,3904653,046532,ESC of Cuyahoga County,4,1
2014,3904655,046557,Cuyahoga Heights Local,1,1
2014,3904656,046565,Independence Local,1,1
2014,3904657,046573,Olmsted Falls City,1,1
2014,3904659,046599,Richmond Heights Local,1,1
2014,3904660,046607,Solon City,1,1
2014,3904661,046615,Darke County ESC,4,1
2014,3904662,046623,Ansonia Local,1,1
2014,3904663,046631,Arcanum-Butler Local,1,1
2014,3904664,046649,Franklin Monroe Local,1,1
2014,3904667,046672,Mississinawa Valley Local,1,1
2014,3904668,046680,Tri-Village Local,1,1
2014,3904670,046706,Ayersville Local,1,1
2014,3904671,046714,Central Local,1,1
